RegionID,SizeRank,RegionName,RegionType,StateName,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022
395218,352,"Wenatchee, WA",Msa,WA,,,,,,,,,,,,,,,,,,,,,,,,,42,36,37,39,41,38,38,44,45,44,43,43,46,39,36,37,39,38,38,38,38,40,37,38,43,38,38,
394778,353,"Lawrence, KS",Msa,KS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,26,40
394524,354,"Decatur, IL",Msa,IL,30,22,34,33,36,32,34,34,33,34,31,32,31,31,29,29,35,38,39,36,35,36,36,37,37,27,24,24,26,30,24,28,32,32,32,30,30,34,41,40,42,42,41,43,39,41,36,36,40,40,38,37
394867,355,"Missoula, MT",Msa,MT,,,,,,,,,,,,,,,,15,31,31,34,32,34,31,35,31,44,31,29,34,34,33,32,29,21,35,41,40,44,38,37,35,38,36,35,35,38,37,36,42,39,33,33,34
753915,356,"Salem, OH",Msa,OH,9,12,15,13,10,15,13,14,12,14,21,12,16,15,11,14,10,8,15,14,11,13,12,13,16,10,13,13,22,16,17,18,17,22,20,28,13,29,42,42,43,45,44,47,46,42,42,42,45,37,42,32
394788,358,"Lewiston, ME",Msa,ME,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,43,38,39,39,24,38,43,46,49,43,39,41,37,17,38,42,43,43,40,43,41,38,37,37
395039,359,"Roseburg, OR",Msa,OR,50,42,39,42,45,44,41,43,43,42,41,44,40,39,40,39,40,43,43,44,43,43,49,45,47,34,38,45,43,47,44,45,47,51,52,49,48,51,46,48,51,44,48,49,45,45,45,46,45,45,41,37
395095,361,"Show Low, AZ",Msa,AZ,,,33,36,42,32,36,32,33,31,26,33,36,29,32,34,36,33,31,33,36,33,33,38,41,29,30,39,32,35,34,37,41,42,43,42,42,43,39,38,36,37,34,42,37,41,37,41,40,31,34,32
394794,365,"Lima, OH",Msa,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,26,29,31,28,29,28,29,28,22,28,34,34,31,37,36,36,36,35,30,35,35,32,47,33
394495,366,"Cookeville, TN",Msa,TN,,,,,,,,,,,,,,,,,,,,,,,,,,,20,39,43,35,39,41,45,47,41,41,37,36,35,38,40,41,35,35,37,36,37,39,46,38,35,35
753872,367,"California-Lexington Park, MD",Msa,MD,26,29,28,37,32,39,44,40,42,40,42,49,40,38,37,35,41,42,44,38,40,39,40,43,43,37,34,44,46,39,44,45,44,37,41,43,42,42,42,39,41,42,39,42,41,41,40,42,40,38,37,33
394620,368,"Gadsden, AL",Msa,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,28,35,37,35,38,34,37,35,36,34,34,32,30,31,32
394513,369,"Cumberland, MD",Msa,MD,,,,,,,,,,,,,,,40,37,43,42,43,42,42,46,40,40,41,34,32,37,50,47,50,44,47,38,44,46,48,46,43,42,46,44,44,44,45,43,45,47,45,39,37,37
394804,370,"Longview, WA",Msa,WA,40,37,36,34,37,36,39,36,35,34,34,34,35,32,32,32,34,34,36,34,37,37,35,37,38,30,32,37,37,35,36,37,39,40,38,38,40,34,35,36,33,33,35,33,34,33,36,33,34,30,29,30
394599,372,"Fond du Lac, WI",Msa,WI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,8
394709,373,"Ithaca, NY",Msa,NY,,,,,,,,,,,,,,67,59,60,57,69,65,70,68,67,69,67,72,72,52,68,72,77,67,68,76,69,78,72,81,81,70,67,70,76,70,74,70,72,74,80,72,74,67,65
394340,374,"Ashtabula, OH",Msa,OH,27,26,25,20,28,29,24,21,32,26,23,25,35,18,18,27,27,29,23,29,27,25,21,32,27,16,22,29,25,29,30,33,30,34,31,39,14,29,44,39,42,46,37,42,42,42,42,43,42,44,36,34
394630,375,"Gettysburg, PA",Msa,PA,42,36,39,42,36,43,42,40,46,43,41,45,45,40,38,44,39,46,43,45,42,46,42,38,46,36,39,49,47,45,43,46,45,32,42,46,51,45,43,42,46,46,47,45,47,44,43,43,43,43,40,40
394980,376,"Pine Bluff, AR",Msa,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30
395168,377,"Tullahoma, TN",Msa,TN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,28,38,40,40,37,38,36,37,36,38,35,40,34,34,32
395023,378,"Richmond, KY",Msa,KY,41,37,35,36,39,40,39,40,39,35,37,36,39,38,38,37,37,39,38,40,38,39,37,38,43,34,29,38,40,42,42,41,43,41,43,42,43,38,40,40,40,42,40,41,41,39,39,39,41,39,39,34
394302,379,"Adrian, MI",Msa,MI,31,35,30,36,40,40,40,40,34,32,40,37,24,33,21,19,24,33,39,36,39,38,34,37,35,29,29,41,41,35,41,41,40,43,46,44,45,35,39,39,38,41,35,23,20,18,19,23,21,22,21,21
395173,380,"Twin Falls, ID",Msa,ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,34,32,34,33,34,34,33,35,30,30,32
395080,382,"Sebring, FL",Msa,FL,35,39,38,40,41,42,38,36,38,41,37,21,35,34,35,38,40,35,39,44,42,35,35,33,36,29,32,38,39,40,39,41,41,40,45,44,43,43,43,43,43,43,44,44,43,42,39,37,41,41,37,33
395166,383,"Truckee, CA",Msa,CA,32,30,30,29,30,31,33,30,30,31,31,31,32,30,30,30,26,30,31,31,32,33,33,35,36,28,31,37,33,31,32,35,38,38,36,36,36,32,33,32,30,32,32,33,32,31,30,32,38,27,29,29
394637,385,"Grand Forks, ND",Msa,ND,,,,,,,,,,,,,,,,,,,,,,,,,,,17,39,39,43,46,45,46,44,43,42,45,47,44,45,52,50,49,48,43,46,43,42,46,42,46,43
395090,386,"Shelby, NC",Msa,NC,,,,,,,,,,,,,,,37,35,28,36,34,32,15,36,40,33,42,34,35,39,38,38,38,42,38,41,47,42,47,30,38,36,40,38,34,36,37,38,37,36,39,35,36,34
394928,388,"Ocean City, NJ",Msa,NJ,52,36,39,42,42,40,43,48,46,42,43,42,45,41,35,41,38,36,38,40,43,39,45,44,56,35,38,47,47,39,39,41,49,43,47,47,55,46,44,44,31,36,43,45,49,46,47,46,52,48,43,40
394823,389,"Mankato, MN",Msa,MN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,34,44,37,34,40,48,43,46,48,46,43,38
395038,390,"Rome, GA",Msa,GA,28,25,31,29,30,30,27,23,28,27,26,24,29,24,28,28,29,26,30,25,29,26,25,28,28,23,28,28,29,30,30,29,29,31,32,29,30,28,27,31,28,30,26,29,28,30,32,28,30,28,28,27
394441,391,"Cape Girardeau, MO",Msa,MO,34,36,36,34,36,35,39,35,33,37,36,33,35,34,35,36,35,36,34,32,36,32,34,36,35,31,31,37,40,37,35,38,38,43,38,37,44,31,39,39,39,39,35,33,37,36,35,35,41,34,32,31
394689,392,"Hot Springs, AR",Msa,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,29,34,35,30,31,31,37,30,30,31
395190,396,"Victoria, TX",Msa,TX,33,29,30,34,36,32,32,33,33,31,34,31,32,31,32,32,35,32,31,34,33,31,32,31,36,29,31,32,37,32,37,34,36,35,33,33,32,31,37,32,37,37,35,39,34,33,36,36,34,30,32,33
395145,397,"Talladega, AL",Msa,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,28,36,39,40,38,39,36,38,43,42,34,37,42,40,36,37,37,32,37,43,36,33,39,30,31,35
394542,398,"Dubuque, IA",Msa,IA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,
395153,399,"The Villages, FL",Msa,FL,38,34,43,36,44,44,38,40,33,37,37,46,35,37,35,36,39,37,38,39,40,26,35,38,36,36,32,45,39,35,39,38,42,39,38,35,37,35,35,36,39,41,39,38,36,40,37,36,36,33,37,36
394311,400,"Albertville, AL",Msa,AL,,,,,,,,,,,,,,,,,,,,,,,,,,22,38,42,36,36,37,41,40,42,42,44,15,34,41,42,41,41,39,40,39,40,41,37,41,39,39,33
394964,402,"Parkersburg, WV",Msa,WV,36,27,31,30,30,34,34,29,44,29,20,26,23,25,22,29,33,21,28,28,20,24,29,34,36,22,24,34,30,25,37,32,38,25,36,38,15,30,41,43,42,48,49,42,42,44,41,36,37,37,35,37
394911,403,"New Philadelphia, OH",Msa,OH,13,11,14,18,14,13,14,14,12,18,13,14,16,16,15,19,17,15,21,16,20,10,14,11,18,22,22,20,24,12,23,30,22,32,35,26,13,33,40,38,41,42,45,40,44,40,42,43,42,36,35,37
394462,405,"Cheyenne, WY",Msa,WY,34,31,34,33,35,36,34,34,32,32,36,31,33,32,32,34,33,36,34,33,34,34,32,33,36,29,31,33,35,34,36,34,37,41,38,37,37,38,37,37,35,35,38,35,34,35,35,34,35,33,33,33
394907,406,"New Castle, PA",Msa,PA,33,27,41,35,40,39,38,39,34,33,43,32,32,30,31,38,40,42,34,39,42,44,40,40,48,34,30,46,56,44,47,48,39,45,47,42,42,44,45,42,48,45,45,46,44,46,45,42,46,47,43,44
394410,407,"Brainerd, MN",Msa,MN,33,41,36,37,37,37,40,33,30,35,30,28,32,23,29,35,36,30,33,32,30,32,31,29,36,27,28,35,37,32,33,35,37,40,37,37,35,36,33,38,42,41,37,39,41,39,36,35,37,38,35,32
394733,408,"Kalispell, MT",Msa,MT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,35,25,12,32,41,43,41,40,40,37,38,37,35,37,38,39,39,37,40,36,38,35
395086,409,"Sevierville, TN",Msa,TN,41,33,36,35,37,39,36,38,39,36,33,36,37,38,34,36,36,35,39,36,38,35,36,39,41,31,33,41,36,37,36,40,40,41,44,41,42,40,41,42,42,43,46,45,45,43,46,48,48,45,41,39
394325,410,"Ames, IA",Msa,IA,,,,,,,,,,,,,,41,38,39,40,46,39,42,42,39,39,41,48,35,36,45,40,38,40,42,48,46,40,42,44,53,43,41,46,51,48,42,44,41,37,38,44,36,46,43
394704,413,"Indiana, PA",Msa,PA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,48,51,47,48,46,50,47,46,48,51,42,40,40
753912,417,"Pinehurst-Southern Pines, NC",Msa,NC,41,34,34,38,37,41,41,38,41,42,38,37,39,36,36,39,40,43,40,39,39,38,40,41,46,29,31,44,39,37,37,40,29,37,38,42,43,25,33,37,39,41,41,40,41,41,32,37,42,35,35,36
753887,419,"Hermiston-Pendleton, OR",Msa,OR,59,42,43,48,42,44,44,42,43,37,36,31,38,41,41,39,48,43,43,43,45,41,49,49,47,41,31,48,45,48,44,55,54,53,52,53,57,48,51,50,47,47,54,49,51,53,46,44,48,41,39,45
395248,421,"Zanesville, OH",Msa,OH,21,13,17,20,17,16,19,15,17,18,15,12,8,15,14,14,14,16,18,14,11,17,16,16,11,14,23,25,28,35,36,30,34,35,34,17,13,30,40,34,37,38,37,41,38,36,38,39,41,34,33,32
394411,426,"Branson, MO",Msa,MO,37,33,35,32,33,36,34,34,32,35,32,32,36,34,32,34,33,33,34,33,35,38,36,38,42,30,31,40,35,35,36,37,39,39,41,40,42,39,42,41,40,40,40,39,39,36,36,37,44,38,39,35
395212,427,"Watertown, WI",Msa,WI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19
394859,428,"Midland, MI",Msa,MI,37,35,36,39,41,42,40,40,43,37,38,40,39,44,34,39,37,42,40,41,41,40,40,40,42,31,34,42,,40,43,42,44,43,45,46,45,41,43,34,33,31,42,40,38,35,33,35,38,36,34,28
394755,431,"Kokomo, IN",Msa,IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,26,32,35,34,33,33,32,32,31,32,30,32,28,29,30
394641,432,"Grants Pass, OR",Msa,OR,,,,,,,,,,,,,,,,,,,,,,,,,,,30,36,19,37,39,42,44,44,43,46,45,44,42,45,41,42,43,41,42,43,38,39,40,36,36,39
394699,433,"Huntsville, TX",Msa,TX,40,34,32,34,31,34,32,35,33,31,41,28,37,30,33,34,37,34,34,33,34,31,41,36,36,31,31,37,38,40,36,35,41,38,42,42,38,40,40,42,40,41,40,37,37,36,41,38,39,35,36,32
394516,437,"Danville, IL",Msa,IL,,,,,,,,,,,,,,,,,,,,,,,,29,33,28,24,31,29,35,32,29,34,30,26,24,35,29,36,42,40,42,43,41,46,38,41,42,44,36,37,38
394644,439,"Great Falls, MT",Msa,MT,36,40,36,34,39,40,38,38,36,37,39,33,33,44,70,15,33,36,37,32,39,34,41,33,39,29,24,39,41,42,39,39,20,38,43,39,43,41,41,39,39,42,41,39,40,42,41,38,42,41,40,34
395231,440,"Wilson, NC",Msa,NC,41,35,35,36,38,38,43,35,40,39,41,41,40,36,38,39,38,37,39,36,40,37,34,40,40,37,32,43,39,42,43,44,44,44,44,42,44,41,39,38,42,42,43,41,38,36,38,38,41,32,38,34
394936,442,"Olean, NY",Msa,NY,,,,,,,,,,,,,,,64,50,60,60,62,58,65,59,57,67,62,65,41,50,67,81,52,64,65,69,66,65,70,72,64,63,68,70,71,65,75,80,71,72,71,72,61,60
394350,443,"Auburn, NY",Msa,NY,,,,,,,,,,,,,,,41,37,36,58,52,50,58,59,45,47,56,43,37,45,61,66,51,59,72,67,70,69,74,66,65,66,67,69,71,73,69,79,74,68,71,72,62,59
394345,445,"Athens, TX",Msa,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,31
394925,446,"Oak Harbor, WA",Msa,WA,36,34,37,37,33,37,38,36,36,37,36,33,36,34,34,35,34,36,35,37,38,37,37,39,44,33,32,39,37,37,34,36,37,36,37,36,35,33,30,30,30,32,31,31,32,31,32,32,32,32,30,
394682,448,"Hinesville, GA",Msa,GA,,,,,,,,,,,,,,,,,,,,,,,,,,29,29,34,33,38,39,36,39,37,33,36,37,33,36,35,37,37,34,34,34,32,32,37,34,33,32,32
395106,449,"Somerset, PA",Msa,PA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,34
395205,450,"Warsaw, IN",Msa,IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,21,37,18,22,32,30,14,31,33,34,32,34,35,32,33,35,34,32,32,32,29,32
394738,453,"Keene, NH",Msa,NH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,41,49,49,47,48,48,45,47,47,47,45,45,49,44,44,46,48,45,
395077,455,"Searcy, AR",Msa,AR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,28,36,33,33,33,35,35,31,35,29
394489,456,"Columbus, IN",Msa,IN,31,27,29,30,35,36,32,33,32,30,31,32,33,32,34,32,30,33,34,32,31,36,33,33,33,26,31,35,35,35,34,36,36,36,33,34,37,32,34,33,33,33,32,31,31,31,32,32,32,30,29,30
394445,459,"Casper, WY",Msa,WY,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,45,40,39,41,43,34,41,41,10,,40,40,40,40,41,38,38,39,34,35,37,30,32,31
394675,460,"Helena, MT",Msa,MT,,,,,,,,,,,,,,,,15,33,38,37,37,41,38,44,38,32,13,34,40,38,41,40,39,32,38,44,43,40,40,44,42,40,43,43,43,41,41,39,41,45,41,38,38
394593,461,"Findlay, OH",Msa,OH,26,28,34,34,36,38,32,33,34,38,31,34,33,35,31,37,31,36,34,34,36,36,32,35,37,32,32,35,37,34,35,36,37,36,40,36,38,37,35,36,34,39,38,36,38,37,37,37,37,36,32,34
394955,463,"Palatka, FL",Msa,FL,,,,,,,,,,,,,,24,22,31,26,35,38,38,36,35,39,38,32,31,24,37,30,38,44,43,40,42,44,40,40,38,35,32,44,44,43,42,45,38,42,44,38,32,38,40
395085,464,"Seneca, SC",Msa,SC,,,,,29,46,33,35,34,32,34,42,37,37,23,20,29,37,37,39,37,41,38,43,46,33,31,43,44,40,40,42,41,40,42,42,43,40,39,41,40,40,41,39,40,42,46,42,45,41,37,34
753881,466,"Glenwood Springs, CO",Msa,CO,45,37,40,38,45,42,38,37,37,40,40,34,40,35,37,41,38,39,40,41,42,42,39,41,42,39,33,42,41,42,37,41,42,45,42,44,45,43,41,44,43,43,40,42,45,43,40,37,41,43,35,40
394744,467,"Key West, FL",Msa,FL,,,,,,,,,,,,,,,,,,,,,,,,,,,30,38,26,41,37,39,13,,28,37,13,28,42,45,44,48,46,48,43,46,45,42,40,45,43,41
394298,468,"Aberdeen, WA",Msa,WA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,43,40,43,35,41,36,36,37,34,36,38,39,41,43,31,,
394897,473,"Muskogee, OK",Msa,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,28,33,32,33,38,38,42,38,43,42,40,44,28,39,38,45,41,42,44,37,38,44,36,42,39,38
394614,474,"Frankfort, KY",Msa,KY,38,39,39,35,37,43,43,39,40,38,38,41,35,37,39,37,38,37,37,38,39,40,41,41,41,29,30,41,40,43,46,44,45,45,41,47,42,42,41,41,43,42,36,37,41,40,38,41,42,35,36,35
394950,475,"Owosso, MI",Msa,MI,37,23,30,37,33,35,38,37,38,35,33,30,32,37,29,32,36,35,32,35,35,36,39,35,36,32,30,35,48,35,41,41,42,44,43,40,40,34,40,42,37,37,43,38,38,42,39,40,40,37,35,32
394885,476,"Mount Pleasant, MI",Msa,MI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,36,40,36,37,37,37,37,30,34,39,33,34,28
395126,477,"Statesboro, GA",Msa,GA,48,29,28,23,29,28,28,22,31,23,18,31,23,30,29,30,28,33,30,25,35,26,31,31,39,26,27,34,28,30,30,32,34,32,37,36,41,33,38,34,38,39,38,37,30,30,35,32,36,35,32,35
394826,478,"Marion, IN",Msa,IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,19,43,10,18,20,19,10,32,31,33,35,36,32,35,35,32,33,32,31,32,31,27
395088,481,"Shawnee, OK",Msa,OK,,,,19,34,40,36,35,38,33,34,42,46,33,30,38,35,36,36,37,38,39,44,37,40,33,28,36,40,44,37,41,44,43,44,50,51,40,42,36,42,43,43,42,41,44,42,43,39,40,41,34
394647,484,"Greeneville, TN",Msa,TN,,42,37,37,38,43,33,36,37,43,40,46,47,42,40,40,37,41,38,39,39,43,36,38,42,36,31,39,40,43,41,44,40,44,44,46,46,40,42,45,43,42,47,42,37,35,40,43,42,38,40,35
394600,486,"Forest City, NC",Msa,NC,41,27,38,30,33,32,38,30,41,32,40,36,41,37,39,31,38,44,39,37,44,37,40,39,44,46,28,36,40,34,44,41,41,45,46,43,40,33,42,43,40,45,43,44,43,45,42,44,44,45,37,36
394736,488,"Kapaa, HI",Msa,HI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,51,57,49,57,47,53,51,45,57,58,58,51,59,49,48,43,53,59,46,37,45
394829,489,"Marquette, MI",Msa,MI,44,38,40,43,39,42,43,43,40,37,41,41,34,35,41,44,38,38,45,45,43,44,40,40,50,36,31,47,58,42,43,47,47,50,49,48,51,43,40,50,44,46,44,47,43,46,45,44,51,40,40,
394762,490,"LaGrange, GA",Msa,GA,31,31,28,32,33,30,28,30,34,30,33,29,23,30,29,32,32,33,32,30,33,29,32,33,34,21,28,35,31,35,34,32,35,35,37,36,38,28,33,34,36,32,34,32,32,33,29,32,38,31,30,29
394827,491,"Marion, OH",Msa,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,32,37,36,32,36,37,38,39,41,40,37,42,35,36,31
394877,492,"Morehead City, NC",Msa,NC,42,41,38,36,37,39,42,41,40,47,39,40,43,38,36,37,38,40,38,39,43,36,39,37,47,28,28,45,41,38,41,42,44,42,45,48,46,43,42,44,39,42,43,39,40,39,38,41,46,42,38,37
394752,493,"Klamath Falls, OR",Msa,OR,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,18,40,41,44,46,49,44,49,51,48,47,49,47,53,49,52,52,50,48,48,48,44,40,39
394587,497,"Farmington, MO",Msa,MO,36,27,34,33,34,33,36,35,37,30,32,31,34,37,29,31,31,39,32,31,36,36,31,36,31,29,28,35,31,34,38,34,39,37,35,38,43,30,33,37,34,38,36,37,34,38,34,33,33,36,32,35
394456,498,"Charleston, IL",Msa,IL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,21,18,31,31,34,33,30,28,32,40,41,44,44,42,43,40,38,34,35,38,32,33,34
394472,501,"Clearlake, CA",Msa,CA,35,28,32,31,33,32,33,36,37,32,31,34,35,32,31,28,30,31,35,34,33,33,36,37,39,28,30,40,39,35,35,37,46,47,39,41,43,40,37,47,36,44,44,46,39,39,41,39,42,35,33,37
394586,504,"Faribault, MN",Msa,MN,38,34,32,29,35,31,29,34,34,36,30,28,31,28,35,32,35,34,35,30,32,31,32,28,34,25,32,35,37,36,33,38,38,35,32,34,40,38,35,35,34,39,38,36,37,35,33,36,40,33,35,32
394562,505,"Elizabeth City, NC",Msa,NC,,,35,40,38,45,42,39,41,45,35,41,33,36,38,39,43,42,40,39,41,34,39,40,48,38,30,41,45,42,41,44,44,45,45,43,49,45,43,45,44,45,46,41,45,44,43,41,42,37,39,39
753891,506,"Ionia, MI",Msa,MI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,31,40,39,36,35,44,37,30,33,37,36,35,32,32,36,33,34,31,35,31,26,29
394305,507,"Alamogordo, NM",Msa,NM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,51,51,53,54,46,51,56,45,47,50,55,43,,
395105,510,"Somerset, KY",Msa,KY,,,,,,,,26,26,35,29,29,25,32,31,36,35,35,36,34,32,34,47,35,39,29,27,42,38,40,46,40,39,41,45,39,45,35,39,38,43,39,40,35,37,35,35,41,42,37,35,34
394496,511,"Coos Bay, OR",Msa,OR,42,40,36,35,37,42,41,38,40,39,41,41,44,35,36,38,38,41,42,38,42,40,43,46,45,36,36,42,44,43,44,44,47,48,46,47,46,44,44,45,50,50,48,49,46,44,47,44,44,44,43,44
394605,515,"Fort Madison, IA",Msa,IA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,31
753903,517,"Marietta, OH",Msa,OH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,13,28,38,42,41,44,43,40,42,41,41,40,44,45,42,37
395136,521,"Sturgis, MI",Msa,MI,44,48,34,39,43,38,40,42,38,41,36,41,42,41,36,39,38,43,40,36,45,37,35,38,38,40,31,38,54,37,36,41,50,45,44,44,47,36,42,38,34,42,40,35,43,37,39,40,41,40,32,35
394787,525,"Lewiston, ID",Msa,ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,31,42,46,44,38,43,40,39,42,43,36,38,36
394309,527,"Albemarle, NC",Msa,NC,37,36,38,39,35,43,40,43,37,42,41,36,43,37,38,42,35,39,41,43,40,39,42,39,43,38,30,40,43,40,39,41,46,42,45,41,44,36,40,42,39,40,40,42,39,39,34,38,41,36,35,34
753893,529,"Jefferson, GA",Msa,GA,36,33,29,32,34,36,28,30,33,30,32,33,33,31,28,32,30,32,33,30,33,35,32,33,32,24,30,33,30,30,33,31,32,34,30,34,37,31,30,32,32,29,30,29,29,29,31,31,32,31,29,30
394759,531,"Laconia, NH",Msa,NH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,37,47,51,49,50,46,46,49,44,43,50,43,47,44,43,45,43,40,
753910,533,"Oxford, NC",Msa,NC,,,,,,,,,,,,,37,41,37,34,38,38,40,38,43,37,36,47,45,31,35,38,39,40,43,41,41,42,42,42,45,36,37,33,43,35,36,35,37,33,36,37,41,40,31,32
394362,536,"Barre, VT",Msa,VT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,40,57,61,57,51,59,56,59,64,63,60,64,,,,,,,
394750,537,"Kinston, NC",Msa,NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,41,47,45,41,38,46,40,41,40,45,43,44,41,52,45,47,46,40,43,42,46,44,36,40
395131,538,"Sterling, IL",Msa,IL,,,,,,,,,,,,,,41,39,35,37,43,44,38,40,40,36,40,36,24,28,43,46,42,44,47,47,43,41,46,51,36,42,46,38,46,44,43,40,36,39,39,39,35,41,36
394540,540,"Dublin, GA",Msa,GA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,33
395063,543,"Sanford, NC",Msa,NC,39,35,37,40,36,37,39,41,42,41,39,35,36,38,33,35,39,40,37,38,39,39,43,36,42,31,36,39,43,43,44,46,42,37,44,43,43,38,35,39,36,39,42,38,38,37,33,34,39,34,34,33
394591,544,"Fergus Falls, MN",Msa,MN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33
394509,547,"Crossville, TN",Msa,TN,42,34,37,33,38,39,38,38,38,40,41,40,40,32,36,35,38,38,37,40,43,42,42,36,46,32,33,37,36,43,40,40,42,43,43,43,47,41,40,45,43,40,41,41,41,41,41,44,44,38,37,38
394977,548,"Picayune, MS",Msa,MS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36
394634,549,"Gloversville, NY",Msa,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,
394621,551,"Gaffney, SC",Msa,SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,43,39,43,46,46,46,36,37,40
394444,552,"Carson City, NV",Msa,NV,,,,,,,,,,,,,,,31,33,35,40,37,31,33,40,35,38,17,29,32,38,38,35,37,41,41,43,40,38,33,33,43,38,31,33,38,35,34,32,35,37,39,30,30,32
394432,553,"Calhoun, GA",Msa,GA,36,29,31,35,38,36,36,32,33,32,31,29,34,31,33,36,33,34,33,30,33,30,41,37,30,15,28,35,35,30,36,33,34,33,31,31,39,31,33,31,30,31,32,30,30,32,31,30,36,33,31,30
394721,557,"Jasper, IN",Msa,IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,36,33,34,39,36,38,33,32,38,39,40,29,28
394940,560,"Ontario, OR",Msa,OR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,32,31,33,35,33,35,32,32,38,38,34,30,33
394967,562,"Payson, AZ",Msa,AZ,36,33,36,33,34,36,32,33,31,31,30,29,30,32,33,36,31,30,34,30,34,33,31,31,35,30,30,39,32,30,35,35,37,39,39,39,41,37,39,37,36,36,35,35,35,38,32,35,34,31,30,34
395029,564,"Rochelle, IL",Msa,IL,,,,,,,,,,,,,,40,34,33,39,39,42,38,40,39,39,36,38,39,38,40,40,40,42,43,45,43,41,41,43,38,40,44,42,42,39,39,37,41,39,35,40,34,34,39
395073,565,"Scottsboro, AL",Msa,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31
