0,SizeRank,RegionName,RegionType,StateName,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022
395219,690,"West Plains, MO",Msa,MO,116239,116718,117100,117493,117946,118608,118943,119101,118989,119354,119862,120484,120561,120698,120884,121366,121940,122204,122463,122522,122943,123694,124392,124907,124502,124340,124157,124669,124925,125173,125354,125470,125802,126497,127955,129285,,134968,138278,139727,141481,142737,144312,145563,147087,148708,150276,152708,154719,157124,158268,159461
753877,691,"Cullowhee, NC",Msa,NC,234863,235729,236622,238039,239064,239978,240752,241812,242735,243665,244451,245245,245966,246836,248015,249272,250368,251270,251992,252746,253139,253620,253518,253567,253481,254152,255146,256288,257523,258579,259880,260731,261623,262394,264362,,,,,297982,303435,310674,317183,324436,329637,335663,339829,346107,351862,349925,345472,340234
394574,692,"Espa±ola, NM",Msa,NM,163569,163414,163881,164332,164786,165097,165271,166000,166934,168270,169119,169715,170137,169633,169511,169459,170282,170890,171286,171869,172829,173901,174711,175316,175647,175841,175596,175468,175028,174812,174535,175206,176026,177716,180013,182379,185385,187768,191083,193583,196405,198745,200440,202339,204106,206154,207440,212325,215914,221122,220935,221707
395026,693,"Riverton, WY",Msa,WY,203975,204635,205061,205565,205993,206259,206500,206619,207121,207646,208285,208752,209284,210084,211189,212475,213703,214811,216009,217133,218333,219478,220390,221043,221392,221571,221744,222250,222467,222705,222868,223352,223961,224569,226118,227527,230291,232722,235434,237517,239745,242301,244483,246438,248106,249522,250769,256276,261753,268025,269942,272069
395158,694,"Tifton, GA",Msa,GA,127217,127972,128634,129233,129895,130567,131168,131505,131776,132072,132636,133375,134026,134728,135335,136031,136635,137265,137897,138520,139031,139522,139249,138855,138338,138702,139073,139552,139852,140095,140414,140382,140497,140397,141332,142312,144881,147187,149735,151324,152883,154508,156140,157605,158840,159542,160128,163453,166794,171435,173126,175066
395178,695,"Urbana, OH",Msa,OH,128125,128995,129621,130385,131279,132278,133094,133697,134291,134920,135764,136554,137102,137513,138050,138911,139842,140795,141693,142480,143136,143747,144056,144331,144626,144843,144967,145030,145730,146535,147330,147561,147759,147957,149579,151315,,157274,160497,162666,164774,166525,168146,169864,171432,172599,173508,176398,179610,182314,182931,183544
394434,696,"Cambridge, OH",Msa,OH,95486,95942,96516,97073,97544,98044,98650,99194,99577,99953,100500,101068,101635,102147,102665,103130,103665,104279,104981,105609,106124,106649,107103,107345,107507,,107308,107271,108028,108601,109371,109394,109593,109664,111003,112398,114872,116703,118646,119788,121059,122346,123540,124649,125971,127024,127981,129986,132195,134153,134600,134786
394934,697,"Okeechobee, FL",Msa,FL,181428,182697,183923,185077,186157,187200,188288,189402,190552,191611,192687,193592,194242,194872,195674,196767,197843,198751,199392,200108,200757,201501,202514,203562,204519,204758,205188,205640,207046,208262,209695,210303,210604,211772,,218174,218821,,,,,,176888,173139,175698,177349,178217,179760,184087,187982,190634,194196
394845,698,"McMinnville, TN",Msa,TN,103600,103289,103934,104874,105836,106472,107650,108777,110010,110777,111543,112288,112954,113252,113028,113158,114055,115204,115908,116177,116853,117506,118187,119264,120614,122739,124839,127942,130087,131991,132595,134033,135711,136629,137015,137921,140172,142041,142519,142024,142371,142514,144574,145568,146815,148312,149829,152353,157017,162768,166623,167032
395082,699,"Selinsgrove, PA",Msa,PA,158486,159182,159986,160785,161938,162892,163630,164011,164254,164422,164714,165029,165443,166310,167362,168551,169365,170260,171077,171641,172188,172950,173468,173751,173463,173539,173608,173818,174426,175309,176192,176210,176234,176912,179094,181212,183888,186188,188733,190669,192483,194379,196199,197666,199239,200580,201669,205102,208175,211406,212005,212848
394904,700,"Natchitoches, LA",Msa,LA,165402,164311,163373,162569,162652,162612,162537,162754,163147,164512,165879,167466,168152,169094,170069,170968,171557,170783,169947,169062,169296,169640,169215,168909,168524,170376,172146,173732,173708,173654,173704,173184,172583,172526,173281,174162,174970,176072,177343,178516,179421,180212,180893,181649,182419,183166,184069,186449,188612,190855,191782,192969
394383,702,"Berlin, NH",Msa,NH,114522,114897,115246,115725,116271,116673,117021,117346,117692,118004,118321,118731,119250,119890,120475,121023,121565,121832,122198,122569,123260,123805,123759,123745,123721,124335,124883,125381,125434,125507,125760,126245,126813,127732,129264,130818,,137117,140520,142399,144220,146007,147579,149081,150504,151909,153201,156028,158440,161084,162112,163351
394799,703,"Lock Haven, PA",Msa,PA,130211,131050,131787,132388,133039,133625,134167,134591,135037,135451,135877,136373,136958,137553,138265,138970,139779,140454,141172,141700,142215,142705,143014,143373,143598,143897,144026,144280,144822,145291,145712,145617,145620,145850,,149254,,153644,155753,157200,158674,159992,161293,162520,163756,164814,165713,168644,171444,173866,174043,174263
395099,704,"Sikeston, MO",Msa,MO,103265,103365,103525,103858,104322,104795,105129,105247,105427,105695,106220,106679,107126,107227,107241,107190,107262,107455,107888,108352,108807,109142,109114,109113,109097,109557,109212,108888,108366,108540,108703,108832,108986,109127,109818,110444,112557,114472,116996,118162,119643,120679,122033,123142,124305,124864,125165,126443,127906,129785,130717,131767
394354,705,"Austin, MN",Msa,MN,115308,115886,116384,117061,117478,117832,118118,118564,118807,119135,119490,119974,120484,121096,121745,122369,122946,123612,124321,124946,,,,,133731,134368,135380,135302,135014,134945,136056,138035,139687,140770,141643,143727,145546,147147,147725,149763,151548,153790,155354,157615,159303,160890,162751,165217,167649,169470,170906,172698
394476,706,"Clewiston, FL",Msa,FL,120177,121505,122663,123233,123862,124527,125262,126194,127057,128085,128883,129711,130619,131482,132335,132949,133677,134395,135065,135776,136520,137278,137969,138671,139308,139635,139481,139455,139998,140919,141860,142174,142622,143060,143966,145146,,152030,156029,158317,160431,162311,164348,166733,169059,171020,172265,177128,181831,188232,190948,194020
394981,707,"Pittsburg, KS",Msa,KS,81753,82014,82278,82387,82406,82501,82612,82744,82754,82941,83213,83530,83772,83964,84243,84522,84757,84866,84952,84995,85035,85153,85306,85453,85532,85532,85576,85592,85652,85717,85938,86315,86340,86356,86809,87621,,90208,91558,92390,93178,94002,94754,95570,96334,96684,96907,97393,97898,97981,97762,97942
394526,708,"Defiance, OH",Msa,OH,109511,110366,111181,111832,112463,113117,113671,114236,114790,115348,115981,116726,117365,117924,118458,119127,119871,120543,121262,122044,122707,123368,123700,124079,124269,124293,124106,124021,124409,124976,125549,125744,126000,126260,127752,129260,,133831,136098,137735,139169,140720,142035,143705,145242,146416,147151,149268,151595,153695,154100,154591
395072,709,"Scottsbluff, NE",Msa,NE,130247,130841,131337,131845,132435,133091,133616,134073,134515,134995,135506,136065,136691,137278,137933,138653,139441,140028,140558,140925,141368,141827,,141211,,140955,141151,141457,141687,141840,142003,141916,141928,142017,142926,143800,,148161,150602,151894,153386,154652,155793,156788,157894,158996,160047,162708,165085,167141,167351,167620
394801,710,"Logansport, IN",Msa,IN,79948,80508,81137,81710,82290,82759,83269,83729,84133,84427,84671,85003,85288,85636,85928,86247,86615,87005,87498,87905,88230,88522,88751,89037,89360,89562,89649,89645,89792,89913,90139,90392,90863,91381,92400,93310,,97035,98786,99644,100672,101997,103179,104216,105113,105946,106669,108017,109262,110814,111700,112727
394992,711,"Pontiac, IL",Msa,IL,104107,104379,104755,105037,105178,105247,105330,105434,105497,105599,105747,105959,106253,106604,107005,107350,107700,108072,108455,108748,108949,109096,108969,108814,108675,108838,109064,109278,109028,108873,108641,108717,108620,108638,109078,109612,110777,111911,113170,114056,114887,115752,116551,117481,117648,117574,117194,118102,119077,120454,121155,121932
394663,712,"Hannibal, MO",Msa,MO,117579,118146,118474,118934,119267,119784,120178,120606,121033,121501,121995,122512,122939,123527,124069,124802,125379,125926,126266,126656,127088,127688,127964,128332,128377,128679,,127492,126719,126844,126876,127067,127324,127721,128943,130161,132847,135077,137582,138832,140357,141772,143356,144776,146261,147169,147664,149440,151332,153880,155143,156477
394888,713,"Mount Vernon, IL",Msa,IL,96270,96416,96474,96534,96479,96418,96389,96305,96644,97116,97718,98043,98067,98180,98411,98928,99375,99643,99932,100199,100506,100808,100798,100584,100207,100144,100380,100730,100706,100386,99937,99805,,102046,103226,103244,104476,105624,106774,107582,108526,109608,110730,111841,112839,113594,114155,115192,116242,117610,118467,119426
394690,714,"Houghton, MI",Msa,MI,119691,120405,121085,121958,122705,123371,123864,124200,124361,124589,124852,125383,125417,125623,125838,126638,127214,127768,128469,129273,130155,130894,131357,131563,131286,131057,130938,131063,131325,130734,130227,129553,129705,130026,131509,133066,135032,136455,138217,139683,141366,143302,145261,147174,149048,150693,152066,154529,156800,157971,157466,157030
395176,715,"Union City, TN",Msa,TN,78401,78480,78605,78951,79293,79635,79987,80227,80424,80714,81022,81198,81333,81506,81788,82018,82261,82439,82615,82744,82917,83073,83308,83566,83861,84113,84388,84646,84940,85109,85134,85058,85065,85088,85292,85508,,,,,92159,92956,93930,94900,95758,96192,96442,98522,100626,103666,104913,106227
395069,716,"Sault Ste. Marie, MI",Msa,MI,102503,102867,103163,103877,104252,104520,104782,105536,106151,106583,106589,106665,106713,106860,107262,107762,108396,108909,109574,109750,109759,109541,109792,110161,110470,110478,110465,110621,110866,112002,113217,114845,117171,119844,123046,124724,126887,128764,131013,132505,133779,134813,136067,137759,139588,141304,142258,144375,146480,147883,147660,147273
395192,717,"Vincennes, IN",Msa,IN,83983,84317,84601,85048,85533,85995,86463,86938,87399,87630,87846,88095,88655,89264,89909,90394,90907,91325,91605,91800,92061,92392,92676,92870,93174,93407,93620,93700,93860,93800,93813,93883,94203,94502,95375,96272,,100288,102399,103558,104884,106291,107491,108468,109262,110232,111000,112517,113783,115322,116094,116913
394624,718,"Gainesville, TX",Msa,TX,169380,170251,171134,172100,173087,173962,174773,175342,175548,175877,176262,176916,177525,178136,178821,179485,180362,181292,182161,182876,183723,185056,186187,187095,187566,187679,187809,187868,188404,188932,189455,189867,190526,191784,194058,195961,,203587,208100,210743,213452,216136,219166,222037,225005,227041,228657,233824,239032,246534,250063,254447
394550,719,"Dyersburg, TN",Msa,TN,94254,94662,95107,95528,95903,96287,96687,97098,97456,97789,98113,98433,98696,99019,99347,99696,99997,100318,100583,100818,101047,101245,101456,101744,102024,102417,102829,103331,103705,103970,104187,104241,104306,,103922,104008,,,109686,110464,111107,111967,113224,113958,114588,114745,114888,117341,119660,123665,125027,126591
394745,720,"Kill Devil Hills, NC",Msa,NC,347898,344482,340562,342226,343871,346367,347755,348904,348628,349048,349444,350454,351351,352563,353612,354707,355324,355741,355966,356403,357524,358565,359212,359613,360209,360811,361662,362618,363126,363434,364070,366903,370236,,380888,,400339,408068,,413279,418546,426581,439253,456947,475148,488804,499235,507732,521589,533164,548975,561620
394507,722,"Crawfordsville, IN",Msa,IN,120199,120953,121686,122421,123061,123670,124202,124810,125413,125989,126590,127170,127824,128495,129255,129912,130526,131167,131830,132501,133070,133676,134193,134705,135150,135476,135785,136060,136487,136957,137499,138035,138516,139047,,141808,,,150800,152547,154110,155615,156991,158389,159700,161061,162308,165164,167702,170595,171672,172987
394422,723,"Brownwood, TX",Msa,TX,108428,108961,109439,109969,110505,110953,111090,111071,111247,111685,112250,112707,113223,113722,114194,114662,115166,115615,116093,116587,117202,117755,118156,118363,118551,118444,118353,118241,118495,118752,119023,119140,119419,119700,120636,121427,,125597,127839,129054,130276,131739,133301,134897,136210,137025,137947,141336,144940,148784,150147,151625
395129,725,"Stephenville, TX",Msa,TX,160076,160785,161464,162303,163228,164033,164651,165012,165234,165613,166192,167004,167722,168404,168984,169496,170030,170635,171305,171945,172699,173376,174025,174497,174972,174883,174670,174310,174430,174521,174858,174821,175064,175441,176706,177772,,184001,188005,190344,192816,195079,197540,199807,201972,203423,204817,209553,214375,220032,222045,224503
394324,726,"Americus, GA",Msa,GA,84279,84672,85115,85363,85727,86024,86319,86482,86583,86543,86647,86889,87137,87314,87427,87746,87969,88299,88599,88983,89349,89664,89408,89017,88473,88614,88768,88989,89045,89052,89124,89081,89058,89125,89811,90563,91954,93101,94418,95356,96307,97347,98249,99182,99997,100640,101048,103024,104861,107553,108535,109725
394554,727,"Easton, MD",Msa,MD,301147,303504,307797,311835,313741,314406,314133,313731,313364,313574,314745,315477,314253,313811,312440,311792,310640,311842,313738,315209,315262,315155,315032,316028,315407,314861,313913,312324,311755,310304,311524,313321,316547,321301,324501,330681,335496,342403,353139,363650,374330,378794,384429,390624,399179,405731,406823,409266,414174,421338,425474,428506
394920,728,"North Platte, NE",Msa,NE,144038,144836,145586,146309,147070,147795,147887,147867,147910,148401,148965,149584,150423,151200,151943,152652,153428,154033,154663,155276,156058,156516,156076,155519,155146,155532,155884,156116,156177,156186,156349,156301,156370,156484,157575,158564,161206,163545,166334,167722,169192,170426,171552,172638,173745,174861,175805,178761,181462,183886,184154,184447
394914,729,"Newberry, SC",Msa,SC,131088,131791,132773,133671,134225,134717,135380,135890,136407,136748,137451,138114,138802,139267,139698,140123,140666,141270,141902,142700,143147,143662,143356,143295,143252,143832,144248,144501,144868,145131,145412,145099,144888,144198,144504,144873,,149392,151838,153362,154926,156310,157599,158767,160023,161030,161938,165454,168795,173476,174899,176405
394300,730,"Ada, OK",Msa,OK,99173,99605,100098,100682,101059,101560,102013,102417,102833,101965,101213,98973,97979,97011,97309,97642,97915,98364,98905,99566,100088,100843,102372,104001,105369,105517,105636,105648,104732,103864,103321,104168,105092,106024,107164,108170,109784,111383,113310,114748,115247,115576,115784,116937,118247,119380,120483,123366,126142,128934,129841,131001
394881,731,"Moscow, ID",Msa,ID,298753,302029,305121,307816,309886,311773,313137,315754,318490,321931,324893,327119,329285,331469,334069,336145,337319,338637,340010,342091,343757,,339190,337324,339874,342421,345079,346886,348320,349408,350942,352389,354010,356084,360947,365872,371218,375162,381285,387945,393942,399292,404865,411907,415996,419570,420416,432364,443292,454745,455937,456823
395046,732,"Safford, AZ",Msa,AZ,167428,168250,169036,169914,170740,171419,172167,172752,173363,173801,174411,174988,175443,175764,176017,176346,176953,177711,178413,179053,179643,180351,180662,180966,181338,182489,183716,184938,186229,187521,188725,189408,190023,190576,192123,193889,,,,214159,217898,221786,225513,228826,231843,233769,235688,242976,250474,256950,257851,258449
394894,733,"Murray, KY",Msa,KY,126437,127129,127822,128516,128948,129338,129649,130045,130454,130948,130750,130596,130430,131181,131910,132746,133418,134141,134811,135500,136210,136907,137233,137408,137448,137208,136971,136772,136635,136139,135666,135992,136752,137602,138795,138872,139980,140940,143586,145352,147135,148683,150343,151795,153015,154015,154921,157742,160511,163237,164024,164905
394382,734,"Bennington, VT",Msa,VT,221929,222490,223149,223689,224288,224636,225027,225488,225769,225915,226211,226856,227718,228786,229977,231198,232203,233091,234047,235180,236344,236808,236953,237171,237809,237897,237664,237264,238095,239273,240778,240863,241800,243306,246761,249425,,259472,264847,267389,269891,272520,275374,278120,279752,280984,281825,288185,293553,299801,300479,302350
394696,735,"Huntington, IN",Msa,IN,108924,109710,110438,111111,111670,112203,112693,113240,113799,114317,114879,115445,116095,116667,117274,117827,118426,118967,119453,119920,120410,120865,121330,121710,122173,122380,122616,122749,123088,123450,123683,123875,124034,124422,,126844,,,134879,136052,137440,138872,140469,141760,142972,144064,145032,147411,149654,152310,153429,154658
394840,736,"Mayfield, KY",Msa,KY,93025,93387,93760,94224,94647,95095,95483,95868,96158,96521,96920,97368,97668,98058,98382,99017,99545,100131,100566,101009,101469,101937,102099,102195,102064,102143,102193,102327,,,,,97234,97807,98395,99082,100428,101921,103624,104804,106004,107215,108537,109750,110892,111837,112658,114855,116969,119142,119816,120577
394573,737,"Escanaba, MI",Msa,MI,101111,101617,102140,102757,103181,103533,103827,104275,104556,104887,105180,105577,105640,105801,106046,106530,106916,107227,107534,107989,108425,108798,108890,109004,109050,108933,109000,109234,109523,109530,109566,109976,110358,110808,112052,113437,115324,116715,118285,119534,120717,122055,123296,124658,125961,127291,128438,130673,133071,134246,134249,133747
394438,737,"Canton, IL",Msa,IL,71711,71927,72149,72378,72576,72751,73005,73106,73258,73352,73519,73657,73792,73953,74152,74344,74544,74636,74913,75194,75547,75708,75702,75619,75463,75473,75521,75629,75365,75119,74893,74851,74831,74847,75307,75854,76832,77690,78623,79210,79906,80463,81047,81547,81971,82189,82273,82912,83659,84636,85153,85718
394499,739,"Corinth, MS",Msa,MS,94550,94727,94892,95220,95458,95737,95921,96233,96561,96871,97228,97571,98075,98581,99136,99670,100078,100382,100619,100817,,,99971,,102494,102423,102442,102333,102701,103096,103550,103537,103552,103332,103526,103752,104737,105931,107362,108505,109547,110466,111245,111917,112459,113013,113442,115757,117920,120821,121755,122664
394341,740,"Astoria, OR",Msa,OR,345198,347163,349169,350906,352279,353264,354211,355252,356680,357303,358270,359122,360817,362366,364045,365580,367278,368963,370754,372482,374148,375748,376568,377582,378350,379002,379473,380100,380462,380756,381317,383471,386076,388846,391869,,,,427429,432004,439022,451061,462422,471553,476861,476626,479799,483937,492352,497153,504207,516260
394973,741,"Peru, IN",Msa,IN,79663,80501,81355,81699,82039,82413,82820,83285,83716,83975,84275,84527,85043,85474,85958,86308,86679,87016,87490,87967,88472,88913,89268,89526,89791,89953,90120,90231,90552,90739,90947,91036,91414,91844,92895,93899,,98009,99787,100670,101618,102918,104072,105073,106049,107032,107969,109448,110733,112340,113198,114227
394506,742,"Coshocton, OH",Msa,OH,102963,103594,104164,104894,105564,106061,106441,106783,107223,107624,108156,108805,109398,110057,110717,111439,112075,112631,113264,113904,114561,115202,115455,115622,115632,115686,115622,115660,116184,116880,117633,117928,118216,118432,119648,120864,123144,124982,127051,128570,130065,131635,132930,134315,135731,136741,137487,139476,141798,143824,144309,144958
394916,743,"Newton, IA",Msa,IA,124582,124608,124778,125415,125916,125653,125279,124936,125299,125776,126260,126562,126881,127236,127618,127996,128343,128834,129364,129950,130614,131268,131746,132097,132024,131862,131643,131667,131725,131856,132079,132109,132334,132744,133747,134491,136187,137943,139917,141083,142087,143197,144108,145101,146429,147648,148761,150689,152771,155035,155881,156683
753898,744,"Logan, WV",Msa,WV,81396,81918,82273,82414,82488,82351,82481,82584,83028,83548,84010,84405,84441,84747,85035,85351,85553,85646,86051,86445,87187,87789,87529,87041,86304,86145,86074,86019,86248,86115,86748,87121,87407,87494,87849,88586,89117,89481,90096,90570,91245,91383,91988,92622,93775,94667,95374,97121,98470,100273,101825,103674
394370,745,"Bay City, TX",Msa,TX,146825,146898,146650,147167,147881,148737,149487,149732,150196,150528,151252,151721,152432,152927,153414,153729,154112,154374,154640,154867,155222,155669,156253,156817,157300,157372,157471,157556,157812,157936,158017,158125,158426,158918,160119,161227,,,170367,171803,173002,174059,175624,177291,178888,179852,180690,184367,188685,193922,196377,198592
394617,746,"Fremont, NE",Msa,NE,133581,134279,134940,135824,136678,137611,138393,139180,139886,140628,141369,142146,143025,143874,144680,145489,146051,146656,147172,147984,148768,149554,,149291,,149527,150072,150600,150944,151312,151739,152022,152289,152634,153887,155185,,160627,163541,165265,167250,169052,170724,172166,173641,175079,175941,178810,181323,183996,184439,185047
394702,747,"Hutchinson, MN",Msa,MN,170159,171127,172632,173908,,174687,175613,,,186360,,181080,176883,176646,180117,183765,189581,191895,195104,195290,196133,197204,198332,199887,201153,202660,203473,204199,204639,205085,205960,206808,207843,208252,209871,211756,213328,214826,217349,220324,223476,226401,229727,231527,234122,237456,241192,244169,247075,251441,255228,259334
394366,748,"Batesville, AR",Msa,AR,89978,90383,90819,91128,91539,91873,92222,92557,92965,93282,93454,93616,93998,94410,94846,95294,95793,96276,96653,97049,97494,97931,98187,98439,98642,99208,99787,100469,100657,100761,100811,100955,101118,101279,102075,102377,,105035,106978,107853,108885,109695,110537,110964,111397,111796,112389,114603,116891,120195,121717,123157
394948,749,"Owatonna, MN",Msa,MN,190596,191792,192952,194056,194982,195727,196020,196408,196687,197532,198392,199314,200020,200867,201858,202910,203890,204880,205971,206972,207990,208942,209137,209172,209048,208927,208825,208718,209465,210212,211142,211437,212463,212052,210937,209146,210057,212921,,,219013,215111,219192,223225,226682,229427,232311,234148,238441,241432,244084,245683
395191,750,"Vidalia, GA",Msa,GA,100758,101531,102446,103164,103798,104204,104691,105098,105687,106179,106736,107229,107743,108307,108849,109356,109878,110520,111217,111782,112209,112592,112393,111887,111335,111619,112183,112674,112786,112807,113038,113198,113539,113536,114166,114710,116575,118352,120438,121995,123563,125147,126544,127859,129180,130096,130787,133482,136201,140050,141590,143369
753922,751,"Summit Park, UT",Msa,UT,821468,826703,827008,832241,831412,834772,835319,840868,846038,854921,869001,882598,892511,899237,905635,909121,909151,909972,911480,913155,919828,920263,923229,922041,923901,927703,933915,938919,941313,940909,946675,954605,963781,977061,996231,1016254,1031006,1045544,1059075,1076597,1102432,1139526,1187879,1238635,1287444,1332974,1368075,1403935,1443824,1498458,1553943,1619640
753864,752,"Arkansas City-Winfield, KS",Msa,KS,78855,79091,79248,79341,79507,79549,79501,79554,79825,80143,80380,80541,80584,80655,80803,81209,81583,81929,82148,82099,81978,81854,81831,81773,81771,81821,82085,82313,82749,83120,83397,83577,83760,84028,84633,85214,,88242,90002,91085,91874,92697,93468,94567,95424,96213,96438,97389,98288,98922,98849,98802
394771,753,"Laramie, WY",Msa,WY,229729,230605,231215,231833,232450,233034,233553,233828,234449,235198,235924,236664,237448,238724,240282,242197,244127,245292,246324,247502,249504,251177,252636,253685,254541,254795,255049,255603,255756,255990,256361,257540,258768,260188,262252,264162,267388,270315,273822,276294,278734,280820,283025,285242,287360,288850,290270,296449,302849,310093,312452,314857
394984,754,"Plainview, TX",Msa,TX,78584,79066,79571,79877,80131,80394,80690,80846,81079,81296,81623,81821,81919,82011,82091,82372,82612,82919,83146,83430,83688,83911,84040,84077,84104,83895,83714,,82513,81922,81941,81930,82077,82371,82961,83415,84470,85541,86896,87162,87370,87525,88264,89107,89924,90315,90287,91780,93352,95478,96013,96945
394385,755,"Big Spring, TX",Msa,TX,117025,117967,118532,119599,120354,121457,122464,122148,121859,121566,122901,123607,124060,124390,125009,125728,126838,127948,129102,129819,130898,131708,132628,133044,133467,133169,132823,132972,133387,133817,133858,133986,134636,135451,137254,138814,141873,144327,147234,149096,150821,152494,153981,155876,157336,158661,159839,160859,160942,161444,162163,163517
394777,756,"Laurinburg, NC",Msa,NC,72754,73131,73524,73949,74270,74556,74628,74595,74587,74747,75117,75396,75741,75874,76139,76302,76613,76840,77071,77242,77341,77227,77031,76859,76812,76985,77177,77543,77855,78073,78244,78184,78208,78194,78640,79157,,81983,83469,84438,85278,86380,87350,88367,89251,90103,90631,92973,95184,97956,98859,99791
394535,757,"Dixon, IL",Msa,IL,97318,97469,97702,97922,98126,98331,98436,98512,98694,98906,99146,99303,99543,99799,100111,100200,100408,100463,100722,100850,101094,101326,101215,101076,100804,100906,101014,101079,100757,100087,99539,99286,99451,99923,101342,102598,104218,105084,106189,106954,108440,110062,111771,112951,114195,115049,115674,116843,117913,119402,119999,120784
394315,758,"Alexandria, MN",Msa,MN,215081,216534,217758,219070,220056,220840,221467,222198,223025,224021,225018,226090,227124,228318,229458,230629,231621,232537,233664,234767,236018,237036,237236,237246,237179,237022,236797,236522,237421,238492,239758,240168,241188,243007,245301,247023,248652,250663,255868,257727,262113,264878,271963,277585,282584,286768,290692,294633,298080,301448,303651,306051
394915,759,"Newport, TN",Msa,TN,104659,105320,105908,106316,106910,107532,107868,108167,108506,109138,109803,110340,110897,111300,111658,112104,112592,112936,113336,113573,113782,113982,114579,115285,115828,,119190,120810,121137,121706,122243,122528,122869,121668,121021,120249,122556,124634,126186,126999,127814,129686,131308,132387,132879,133093,133668,136857,140188,145181,147531,149678
394522,760,"DeRidder, LA",Msa,LA,116279,116029,115810,115766,115738,115792,115925,116123,116344,116584,117187,117877,118535,118839,119008,119450,119923,120571,120981,121422,121716,121875,121736,122096,122471,123243,123525,123830,123572,123379,123289,123300,123541,,120673,119367,,120810,121375,121880,122848,123372,123768,124082,124581,125049,125233,126693,128203,130044,130578,131131
394781,761,"Lebanon, MO",Msa,MO,121242,121867,122311,122886,123274,123753,124146,124680,125189,125680,126116,126512,127046,127579,128210,128902,129735,130496,130998,131411,131897,132461,132778,132923,133045,133595,,132864,132221,132593,132888,133051,133185,133460,134368,135298,137715,139939,143065,144845,146651,147893,149411,150923,152220,152940,153368,155250,157267,159885,161131,162400
394481,762,"Coffeyville, KS",Msa,KS,62703,62473,62223,62180,62164,62140,61792,61517,61102,60907,60674,60617,60543,60488,60702,61023,61362,61359,61340,61241,61101,61056,60945,60858,60592,60360,60331,60434,60645,60703,60847,61071,60972,60815,60784,61248,62127,63169,64299,65143,65753,66389,66919,67521,67899,68356,68709,69037,69235,69128,69247,69419
395084,763,"Seneca Falls, NY",Msa,NY,112970,113594,114203,114678,115142,115487,115963,116443,117002,117495,118025,118563,119162,119653,120159,120733,121309,121792,122134,122533,123033,123581,124365,125129,125865,126026,126207,126310,126782,127192,127685,127677,127648,127697,128657,129682,,133354,135315,136627,137964,139193,140414,141449,142484,143415,144229,147288,150209,152686,152810,152961
395137,764,"Sulphur Springs, TX",Msa,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166716,168349,169201,171003
394835,765,"Martin, TN",Msa,TN,92645,93238,93843,94440,94900,95273,95565,95957,96272,96639,97005,96939,96829,96578,96818,97039,97303,97485,97626,97733,97882,98031,98235,98487,98723,99085,99648,100248,100669,100792,100840,100793,100891,100812,101185,101662,,105862,108046,109053,110012,110819,111770,112200,112698,112839,113174,115690,118258,122210,123844,125605
395141,766,"Susanville, CA",Msa,CA,172389,173062,173768,174500,175313,176234,175757,174768,173449,173488,173844,174251,174354,174330,174385,174851,175667,176372,176344,175911,175597,175840,175964,175989,176050,176254,176944,177535,177889,177858,178405,179139,179819,180739,182227,183926,187362,191183,195545,198547,201655,204784,208310,211976,215261,217212,218878,221694,224884,227864,229455,230739
394417,767,"Brookhaven, MS",Msa,MS,108034,108563,109191,109679,110199,110600,111072,111744,112452,113359,114183,114552,114608,114987,115887,117084,117951,118339,118501,118749,118901,119195,119704,121215,122544,123327,123284,123257,123486,123275,123181,122491,122288,121739,121521,121901,123382,125541,127012,127986,128638,129492,130359,131122,131845,132557,133457,136562,139283,142494,143440,144741
394335,768,"Arcadia, FL",Msa,FL,125817,126550,127312,128257,129208,130145,131074,131974,132849,133836,134740,135460,136194,136888,137658,138237,138834,139429,139898,140364,140804,141319,142194,143167,144193,144707,145218,145758,146768,147719,148805,149157,149687,150207,151449,152655,,159007,,164953,167239,169366,171568,173963,176244,178217,179809,182719,185757,190396,193581,197560
395150,769,"Taylorville, IL",Msa,IL,81861,82243,82603,82983,83321,83451,83437,83480,83676,83961,84183,84454,84739,85077,85440,85749,86073,86371,86672,86941,87212,87531,87566,87540,87488,87717,87946,88160,88006,87840,87647,87575,87529,87354,87573,87776,88637,89503,90556,91192,91757,92301,92972,93759,94420,94829,95071,95948,96739,97763,98127,98679
