,RegionID,SizeRank,RegionName,RegionType,StateName,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022
413,394704,413,"Indiana, PA",Msa,PA,127288.0,127580.0,127927.0,128046.0,128152.0,128212.0,128316.0,128059.0,127952.0,127950.0,129098.0,130254.0,,134233.0,136108.0,137175.0,138167.0,139259.0,140276.0,141075.0,141864.0,142516.0,143250.0,145660.0,147954.0,149909.0,149900.0,149962
414,394568,414,"Elmira, NY",Msa,NY,102782.0,103778.0,104091.0,104243.0,103821.0,103506.0,103247.0,103114.0,103955.0,105255.0,107162.0,108224.0,109153.0,109669.0,110420.0,112119.0,113549.0,114748.0,116460.0,120169.0,124442.0,127246.0,127537.0,128163.0,129091.0,131175.0,132343.0,132453
415,394847,415,"Meadville, PA",Msa,PA,105689.0,105997.0,106295.0,106412.0,106606.0,106917.0,107318.0,107437.0,107740.0,108392.0,,111318.0,113087.0,114523.0,116081.0,117201.0,118224.0,119282.0,120296.0,121252.0,122358.0,123269.0,124098.0,126387.0,128454.0,130124.0,130083.0,130379
416,394373,416,"Beaver Dam, WI",Msa,WI,170689.0,170266.0,171104.0,171547.0,173448.0,174525.0,176759.0,178624.0,181096.0,183493.0,185986.0,188371.0,190253.0,192388.0,193868.0,195939.0,197405.0,199964.0,202324.0,206646.0,209570.0,212202.0,213364.0,215028.0,216568.0,218486.0,220563.0,223656
417,753912,417,"Pinehurst-Southern Pines, NC",Msa,NC,255750.0,256674.0,257852.0,258285.0,258712.0,259414.0,261452.0,263701.0,266081.0,268532.0,271433.0,274176.0,276973.0,279604.0,282801.0,287397.0,293955.0,301057.0,307601.0,313768.0,320651.0,329119.0,336514.0,343445.0,349827.0,358411.0,366887.0,375352
418,395175,418,"Ukiah, CA",Msa,CA,399517.0,401003.0,403625.0,402231.0,402609.0,407169.0,415810.0,424703.0,433415.0,440801.0,446945.0,450796.0,450549.0,452302.0,457816.0,467688.0,471428.0,470886.0,474389.0,483963.0,493363.0,500604.0,513133.0,523829.0,529479.0,528280.0,523918.0,521792
419,753887,419,"Hermiston-Pendleton, OR",Msa,OR,201056.0,201837.0,202079.0,202150.0,202267.0,203334.0,204955.0,207112.0,208650.0,210143.0,211451.0,213459.0,216529.0,219552.0,222633.0,228430.0,,245925.0,252550.0,256342.0,259502.0,262291.0,266437.0,272396.0,278922.0,283521.0,286354.0,288964
420,394809,420,"Lufkin, TX",Msa,TX,129290.0,129199.0,129250.0,129112.0,128757.0,128445.0,128239.0,128425.0,128896.0,129236.0,130068.0,130596.0,132725.0,135012.0,137483.0,138697.0,139935.0,141087.0,142415.0,143726.0,145401.0,146528.0,147300.0,150020.0,152869.0,156464.0,157810.0,159397
421,395248,421,"Zanesville, OH",Msa,OH,,128352.0,129317.0,129823.0,130787.0,131862.0,132429.0,133184.0,132965.0,132616.0,131153.0,129691.0,128827.0,,134525.0,136773.0,138072.0,140656.0,143874.0,147457.0,150525.0,154448.0,157479.0,160048.0,162002.0,163915.0,166293.0,168074
422,394505,422,"Corvallis, OR",Msa,OR,381010.0,387531.0,391483.0,394322.0,394943.0,391591.0,389556.0,386395.0,387301.0,387332.0,389721.0,391936.0,398506.0,405488.0,411295.0,414152.0,418991.0,428177.0,442097.0,456798.0,469681.0,479077.0,485749.0,492294.0,495903.0,500676.0,505630.0,512692
423,394395,423,"Bloomsburg, PA",Msa,PA,171010.0,171581.0,172147.0,172661.0,173363.0,174013.0,174532.0,174438.0,174417.0,173851.0,174647.0,175422.0,,180893.0,183775.0,185545.0,187334.0,189021.0,190593.0,191897.0,193352.0,194609.0,195870.0,199488.0,202983.0,205816.0,205969.0,206097
424,394776,424,"Laurel, MS",Msa,MS,105215.0,105451.0,105560.0,105291.0,105240.0,105225.0,105541.0,105439.0,105389.0,105097.0,105230.0,105404.0,,108019.0,109582.0,110560.0,111354.0,112273.0,113324.0,114411.0,115241.0,116080.0,116958.0,119446.0,121583.0,124253.0,125503.0,126983
425,395042,425,"Russellville, AR",Msa,AR,121607.0,121371.0,,120245.0,120597.0,121099.0,121224.0,121627.0,122308.0,122748.0,123091.0,123174.0,123548.0,124899.0,126665.0,128233.0,129229.0,130142.0,132088.0,134278.0,137374.0,139093.0,141818.0,142352.0,143584.0,143596.0,147012.0,148970
426,394411,426,"Branson, MO",Msa,MO,192798.0,193729.0,194692.0,195702.0,196414.0,196948.0,197547.0,198186.0,198978.0,200108.0,201950.0,,,,215260.0,217665.0,219890.0,221955.0,224325.0,226401.0,228382.0,,241900.0,248188.0,249304.0,250774.0,254825.0,261438
427,395212,427,"Watertown, WI",Msa,WI,225464.0,226739.0,227892.0,228732.0,229916.0,230844.0,232312.0,233930.0,236147.0,237936.0,240445.0,243359.0,246720.0,249227.0,251292.0,254574.0,258158.0,263687.0,267731.0,270750.0,271873.0,273656.0,276503.0,280074.0,283927.0,287964.0,290659.0,292805
428,394859,428,"Midland, MI",Msa,MI,148410.0,149396.0,149874.0,150493.0,151493.0,152904.0,154264.0,156153.0,157358.0,158609.0,160495.0,162074.0,165166.0,167530.0,170559.0,172540.0,175000.0,178998.0,183763.0,187266.0,188722.0,189885.0,192042.0,195145.0,198474.0,200751.0,202292.0,203378
429,394941,429,"Opelousas, LA",Msa,LA,113856.0,114438.0,114797.0,115405.0,115452.0,115002.0,114427.0,113808.0,,,,126993.0,127966.0,129358.0,130499.0,131463.0,131975.0,132730.0,133434.0,134121.0,134625.0,134782.0,135195.0,136916.0,138655.0,140550.0,141352.0,142468
430,394988,430,"Pocatello, ID",Msa,ID,205727.0,207739.0,209445.0,212900.0,215849.0,218437.0,220570.0,222326.0,223499.0,222633.0,223016.0,226628.0,232814.0,238085.0,243825.0,247954.0,255332.0,261011.0,268260.0,274870.0,284207.0,294068.0,301809.0,305203.0,308051.0,309858.0,315323.0,320446
431,394755,431,"Kokomo, IN",Msa,IN,118094.0,118612.0,118891.0,119645.0,120140.0,120757.0,120843.0,121520.0,122629.0,123874.0,125248.0,126122.0,126782.0,127520.0,129111.0,131362.0,133674.0,135855.0,138058.0,140546.0,142746.0,144284.0,145257.0,146730.0,148888.0,151166.0,153067.0,154796
432,394641,432,"Grants Pass, OR",Msa,OR,294936.0,299678.0,303320.0,306647.0,309908.0,310926.0,312299.0,313798.0,316961.0,320553.0,325668.0,330793.0,337779.0,345060.0,353098.0,359440.0,365669.0,372256.0,379443.0,386164.0,394058.0,401854.0,408286.0,413054.0,415849.0,418565.0,418826.0,419489
433,394699,433,"Huntsville, TX",Msa,TX,180361.0,180234.0,180011.0,179674.0,179915.0,180172.0,180708.0,180966.0,181587.0,182215.0,183657.0,184794.0,,191226.0,194721.0,196508.0,198114.0,200084.0,202152.0,204357.0,206279.0,207673.0,208627.0,213535.0,218460.0,224335.0,226279.0,228639
434,394986,434,"Plattsburgh, NY",Msa,NY,149770.0,148774.0,148269.0,149092.0,149597.0,150025.0,150282.0,151177.0,151764.0,152664.0,153071.0,154237.0,154733.0,156401.0,157533.0,158539.0,158318.0,158663.0,159525.0,161494.0,163568.0,165136.0,166447.0,168116.0,170748.0,173412.0,176328.0,179228
435,394638,435,"Grand Island, NE",Msa,NE,162339.0,162849.0,163460.0,164032.0,164325.0,164616.0,164944.0,165119.0,165269.0,165527.0,166826.0,168042.0,,173673.0,176900.0,178726.0,180689.0,182337.0,183746.0,185027.0,186326.0,187628.0,188845.0,192211.0,195365.0,198127.0,198609.0,199151
436,394541,436,"DuBois, PA",Msa,PA,103731.0,103799.0,103916.0,104205.0,104453.0,104616.0,104888.0,104986.0,,103663.0,104021.0,,107179.0,108505.0,109927.0,111061.0,112144.0,113318.0,114571.0,115654.0,116885.0,117778.0,118693.0,120590.0,122630.0,124324.0,124820.0,125083
437,394516,437,"Danville, IL",Msa,IL,68530.0,68573.0,68609.0,68622.0,68374.0,68256.0,68192.0,68307.0,68446.0,68686.0,69305.0,69861.0,70696.0,71443.0,72300.0,72925.0,73536.0,74150.0,74725.0,75349.0,75909.0,76326.0,76667.0,77472.0,78310.0,79323.0,79854.0,80422
438,394822,438,"Manitowoc, WI",Msa,WI,133552.0,133999.0,133616.0,133383.0,133434.0,134603.0,135758.0,137471.0,139044.0,140710.0,142193.0,145142.0,147983.0,150602.0,152310.0,154231.0,156717.0,159037.0,160960.0,162350.0,163926.0,165672.0,166949.0,168532.0,169918.0,172423.0,174449.0,176719
439,394644,439,"Great Falls, MT",Msa,MT,201323.0,202497.0,203662.0,204204.0,205203.0,206405.0,207801.0,209065.0,210928.0,212891.0,214656.0,215941.0,218019.0,221006.0,225459.0,229791.0,234027.0,237460.0,241461.0,246251.0,251736.0,257349.0,261782.0,264981.0,269235.0,274353.0,280928.0,285950
440,395231,440,"Wilson, NC",Msa,NC,123101.0,123497.0,123809.0,124131.0,124399.0,124888.0,125466.0,125738.0,125971.0,126269.0,127204.0,128128.0,,,135463.0,137184.0,138741.0,140444.0,142077.0,143502.0,148304.0,152619.0,156806.0,159050.0,161837.0,164922.0,167209.0,169671
441,394511,441,"Cullman, AL",Msa,AL,144247.0,144940.0,145389.0,145836.0,146114.0,146633.0,147220.0,147949.0,149204.0,150467.0,151769.0,152657.0,,157370.0,160187.0,162030.0,163458.0,164629.0,165427.0,166753.0,168008.0,169354.0,170236.0,173846.0,177547.0,,188351.0,192265
442,394936,442,"Olean, NY",Msa,NY,84412.0,85420.0,86324.0,86415.0,86227.0,85474.0,85666.0,85186.0,84982.0,84216.0,84903.0,85529.0,86530.0,86801.0,86715.0,86933.0,87935.0,89539.0,91973.0,95004.0,98029.0,100204.0,101708.0,105068.0,107054.0,111464.0,115003.0,120122
443,394350,443,"Auburn, NY",Msa,NY,133828.0,133376.0,133639.0,133834.0,134461.0,135915.0,137739.0,139096.0,139592.0,139720.0,141435.0,142542.0,144231.0,144740.0,146109.0,147204.0,148356.0,149435.0,151682.0,154933.0,158125.0,160100.0,161761.0,164499.0,167166.0,169126.0,170483.0,171722
444,394999,444,"Portsmouth, OH",Msa,OH,84924.0,84947.0,84960.0,85008.0,85361.0,85654.0,85939.0,85925.0,85994.0,86212.0,,88556.0,,91933.0,93537.0,94159.0,94675.0,95212.0,95924.0,96784.0,97530.0,98173.0,98569.0,100024.0,101621.0,103110.0,103587.0,104125
445,394345,445,"Athens, TX",Msa,TX,165473.0,163576.0,163506.0,163381.0,163561.0,166511.0,168202.0,172368.0,174605.0,177970.0,179574.0,184040.0,188961.0,194224.0,196706.0,201285.0,207799.0,215306.0,221913.0,225948.0,229803.0,234212.0,239869.0,244043.0,248378.0,252383.0,256925.0,263659
446,394925,446,"Oak Harbor, WA",Msa,WA,423575.0,425914.0,427708.0,428099.0,430100.0,432688.0,436632.0,441055.0,447733.0,457282.0,466763.0,475209.0,482720.0,492132.0,500955.0,509734.0,518299.0,534315.0,550425.0,566334.0,575117.0,585422.0,595853.0,608205.0,620537.0,631068.0,639012.0,643526
447,394465,447,"Chillicothe, OH",Msa,OH,128049.0,127499.0,127522.0,127531.0,128179.0,128902.0,129626.0,129838.0,130283.0,130542.0,131961.0,133187.0,135933.0,138572.0,141475.0,143438.0,144907.0,146425.0,147909.0,149547.0,151168.0,152571.0,153618.0,156033.0,158592.0,160840.0,161452.0,161786
448,394682,448,"Hinesville, GA",Msa,GA,151441.0,151727.0,152068.0,152379.0,152391.0,152448.0,152745.0,152628.0,152476.0,152481.0,153855.0,155421.0,158169.0,160358.0,162245.0,161111.0,160248.0,160186.0,162570.0,164974.0,167345.0,169085.0,170543.0,173636.0,176803.0,180782.0,183069.0,186099
449,395106,449,"Somerset, PA",Msa,PA,115622.0,115855.0,116162.0,116490.0,116739.0,117049.0,117323.0,117381.0,117550.0,117636.0,,119766.0,,123151.0,124806.0,125966.0,127174.0,128394.0,129511.0,130469.0,131735.0,132881.0,133957.0,136389.0,138699.0,140712.0,140821.0,141051
450,395205,450,"Warsaw, IN",Msa,IN,188070.0,189030.0,189669.0,190489.0,190974.0,191521.0,192044.0,193083.0,194743.0,196709.0,198293.0,199718.0,201103.0,203069.0,205414.0,208046.0,210720.0,213837.0,217528.0,220621.0,223844.0,226320.0,229740.0,232943.0,236508.0,239891.0,243058.0,245906
451,395133,451,"Stillwater, OK",Msa,OK,,,157983.0,157898.0,157900.0,157957.0,158019.0,158411.0,158904.0,159704.0,160290.0,160890.0,161913.0,163632.0,163588.0,162793.0,162468.0,163967.0,165824.0,167896.0,169185.0,173264.0,174925.0,178437.0,179348.0,182169.0,185097.0,187672
452,395010,452,"Quincy, IL",Msa,IL,121413.0,121780.0,122134.0,122374.0,122224.0,122041.0,121867.0,121803.0,121826.0,122074.0,123061.0,124042.0,125801.0,127397.0,129255.0,130430.0,131655.0,132748.0,133841.0,135211.0,136118.0,136073.0,135620.0,135598.0,136363.0,137017.0,138889.0,140767
453,394738,453,"Keene, NH",Msa,NH,218037.0,219074.0,220621.0,222117.0,221435.0,220844.0,220010.0,222355.0,224505.0,227239.0,229258.0,231566.0,237007.0,242761.0,248515.0,251704.0,255587.0,260557.0,265572.0,270769.0,275990.0,280730.0,284961.0,289077.0,289775.0,293165.0,297549.0,304541
454,395062,454,"Sandusky, OH",Msa,OH,142978.0,144276.0,146151.0,146328.0,146734.0,145873.0,145154.0,146207.0,148271.0,151772.0,154517.0,156187.0,157838.0,157751.0,159027.0,160140.0,162342.0,163013.0,164064.0,165014.0,167517.0,169932.0,172663.0,176240.0,180176.0,185218.0,189988.0,196775
455,395077,455,"Searcy, AR",Msa,AR,117161.0,117055.0,118180.0,118436.0,118184.0,118014.0,117877.0,120299.0,122796.0,125522.0,127161.0,128841.0,130426.0,130796.0,131747.0,133070.0,135317.0,136877.0,138183.0,140327.0,142574.0,144743.0,145783.0,146806.0,148488.0,150763.0,154000.0,156616
456,394489,456,"Columbus, IN",Msa,IN,180133.0,181003.0,182160.0,182324.0,182979.0,182944.0,183315.0,183495.0,184731.0,186530.0,187631.0,188923.0,189653.0,192122.0,194150.0,197144.0,199519.0,202073.0,205291.0,208574.0,212285.0,215030.0,217788.0,219989.0,222432.0,224360.0,226428.0,227862
457,395027,457,"Roanoke Rapids, NC",Msa,NC,73203.0,73371.0,73786.0,74244.0,74518.0,74781.0,75154.0,75372.0,75421.0,75592.0,76068.0,76679.0,77859.0,79090.0,80410.0,81316.0,82213.0,83258.0,84106.0,84937.0,85642.0,86254.0,86575.0,88345.0,90283.0,92709.0,93563.0,94285
458,394452,458,"Centralia, WA",Msa,WA,211322.0,212246.0,214505.0,216782.0,219293.0,220676.0,222279.0,224960.0,230491.0,236678.0,242470.0,245781.0,248993.0,254341.0,262187.0,270765.0,278172.0,284434.0,,273390.0,266183.0,269541.0,272565.0,277251.0,284564.0,291482.0,296549.0,297722
459,394445,459,"Casper, WY",Msa,WY,228461.0,229440.0,229823.0,230441.0,230621.0,231449.0,232242.0,232897.0,233464.0,234256.0,235057.0,235262.0,235096.0,235501.0,235955.0,237192.0,238483.0,240829.0,242390.0,244382.0,246348.0,249131.0,252580.0,255742.0,259412.0,262762.0,266499.0,269975
460,394675,460,"Helena, MT",Msa,MT,292163.0,293080.0,294197.0,294293.0,294705.0,295001.0,296520.0,298123.0,300454.0,305825.0,311721.0,,327280.0,335400.0,341683.0,349268.0,359435.0,369931.0,378587.0,386067.0,392995.0,396670.0,398799.0,401870.0,409217.0,418615.0,428721.0,437233
461,394593,461,"Findlay, OH",Msa,OH,150172.0,151662.0,153293.0,153881.0,154716.0,155394.0,157447.0,158946.0,160335.0,160940.0,162422.0,163479.0,165328.0,166385.0,168015.0,168829.0,169215.0,169874.0,170746.0,172613.0,173866.0,175761.0,177410.0,179340.0,181365.0,183113.0,185071.0,186687
462,753928,462,"Wisconsin Rapids-Marshfield, WI",Msa,WI,127625.0,127849.0,127998.0,128099.0,128021.0,127939.0,127948.0,128187.0,128589.0,129688.0,,134026.0,136597.0,138613.0,140843.0,142136.0,143700.0,145279.0,149116.0,152982.0,156659.0,158241.0,158692.0,160245.0,161279.0,162362.0,161850.0,163043
463,394955,463,"Palatka, FL",Msa,FL,129863.0,131521.0,132739.0,133643.0,134686.0,136213.0,137825.0,139417.0,140462.0,141046.0,142756.0,144613.0,147355.0,149855.0,152376.0,153972.0,155443.0,157806.0,160858.0,164269.0,166919.0,169796.0,172138.0,173489.0,175460.0,177946.0,181750.0,185401
464,395085,464,"Seneca, SC",Msa,SC,177736.0,178445.0,179082.0,179773.0,180677.0,182039.0,183385.0,184553.0,185598.0,187289.0,188786.0,189835.0,191017.0,193079.0,196157.0,198751.0,202284.0,206101.0,211667.0,217272.0,223148.0,229308.0,235205.0,240954.0,245866.0,251151.0,256841.0,262390
465,394884,465,"Mount Airy, NC",Msa,NC,131122.0,131434.0,131874.0,132313.0,132773.0,133178.0,133630.0,133705.0,133979.0,134245.0,135289.0,136275.0,,141294.0,143971.0,145646.0,147212.0,148968.0,150041.0,151186.0,152345.0,153742.0,154819.0,158597.0,162607.0,167274.0,169054.0,170666
466,753881,466,"Glenwood Springs, CO",Msa,CO,566125.0,567946.0,568929.0,568739.0,570056.0,570753.0,575393.0,578823.0,584377.0,590357.0,597389.0,605745.0,614335.0,623308.0,633499.0,645070.0,660302.0,675870.0,692366.0,706198.0,719554.0,732016.0,741633.0,754527.0,763391.0,772828.0,777475.0,786233
467,394744,467,"Key West, FL",Msa,FL,671335.0,666878.0,666122.0,663034.0,664984.0,664264.0,667687.0,672092.0,678568.0,684632.0,690511.0,691441.0,693209.0,696997.0,709986.0,725241.0,,764896.0,785850.0,807710.0,834208.0,859348.0,885304.0,911394.0,938876.0,956300.0,973823.0,997307
468,394298,468,"Aberdeen, WA",Msa,WA,199248.0,202055.0,205781.0,209089.0,211844.0,213755.0,217060.0,220701.0,226019.0,231829.0,237027.0,241634.0,243735.0,247756.0,251333.0,256839.0,260703.0,266189.0,272880.0,284261.0,290360.0,297761.0,301045.0,310034.0,317224.0,325285.0,331142.0,338424
469,394626,469,"Gallup, NM",Msa,NM,162222.0,162651.0,163198.0,163756.0,164315.0,164920.0,165519.0,166123.0,166873.0,167927.0,169902.0,171674.0,,176937.0,179620.0,180846.0,181735.0,182604.0,183910.0,185357.0,186534.0,186751.0,186533.0,190091.0,194149.0,198897.0,200010.0,201387
470,394994,470,"Port Angeles, WA",Msa,WA,329349.0,328644.0,329570.0,331476.0,334754.0,337748.0,340685.0,344194.0,347817.0,351457.0,355320.0,358021.0,360662.0,366399.0,373750.0,381619.0,390213.0,401506.0,412533.0,422940.0,433011.0,447761.0,461813.0,475947.0,487216.0,496904.0,506601.0,516588
471,753883,471,"Greenfield Town, MA",Msa,MA,222272.0,224136.0,226313.0,229062.0,231405.0,231581.0,233284.0,235238.0,238083.0,241066.0,244183.0,246991.0,250576.0,253196.0,256730.0,259536.0,264244.0,268784.0,274431.0,277779.0,282582.0,285811.0,289078.0,292326.0,295296.0,299326.0,301686.0,303999
472,394897,473,"Muskogee, OK",Msa,OK,84525.0,84664.0,84743.0,84740.0,84794.0,84933.0,85004.0,85205.0,85336.0,85595.0,86278.0,86995.0,88340.0,89623.0,90574.0,90971.0,91048.0,91597.0,92089.0,92798.0,93461.0,94114.0,94661.0,96758.0,98804.0,100921.0,101555.0,102234
473,394614,474,"Frankfort, KY",Msa,KY,155144.0,155077.0,154874.0,154700.0,154523.0,154281.0,154056.0,154749.0,155652.0,156833.0,158510.0,159783.0,161954.0,163647.0,166879.0,169432.0,172269.0,174263.0,176172.0,177970.0,179790.0,181737.0,183450.0,186461.0,189406.0,192343.0,194146.0,195924
474,394950,475,"Owosso, MI",Msa,MI,127270.0,127437.0,127563.0,127707.0,127791.0,127856.0,127902.0,128339.0,129242.0,,127463.0,126699.0,,,138802.0,142868.0,144097.0,146900.0,149286.0,151844.0,153900.0,155030.0,155040.0,155470.0,156338.0,157145.0,158218.0,160596
475,394885,476,"Mount Pleasant, MI",Msa,MI,143525.0,143517.0,143551.0,143571.0,143399.0,143501.0,143759.0,144548.0,145131.0,145800.0,147361.0,148843.0,151187.0,153110.0,155449.0,156976.0,158725.0,160856.0,163282.0,165311.0,167533.0,169295.0,170875.0,173231.0,175696.0,177048.0,176704.0,176363
476,395126,477,"Statesboro, GA",Msa,GA,161589.0,162274.0,162881.0,163407.0,162440.0,160949.0,158595.0,157797.0,157398.0,158210.0,158920.0,160235.0,161421.0,162233.0,162607.0,163415.0,164515.0,166342.0,168342.0,170959.0,173714.0,176169.0,178440.0,181175.0,186803.0,194067.0,199016.0,203046
477,394826,478,"Marion, IN",Msa,IN,87082.0,87166.0,,,85827.0,,86468.0,87129.0,87803.0,88583.0,89454.0,90525.0,91199.0,91616.0,92224.0,93225.0,94390.0,95770.0,97520.0,99226.0,100606.0,101940.0,103245.0,104038.0,105443.0,107396.0,109336.0,110469
478,395132,479,"Stevens Point, WI",Msa,WI,181125.0,181591.0,181950.0,182014.0,181830.0,181601.0,181667.0,181754.0,182569.0,183852.0,,189873.0,,196921.0,200244.0,201973.0,203934.0,205838.0,207943.0,209835.0,211705.0,213556.0,214937.0,218721.0,222402.0,225401.0,225725.0,225710
479,394866,480,"Minot, ND",Msa,ND,286863.0,290007.0,290035.0,288932.0,286470.0,284114.0,281865.0,279438.0,277979.0,277704.0,278624.0,279455.0,281020.0,283470.0,286034.0,286356.0,285526.0,285021.0,287506.0,291005.0,294425.0,296174.0,296865.0,299789.0,293492.0,283017.0,270471.0,267442
480,395088,481,"Shawnee, OK",Msa,OK,104520.0,104743.0,104844.0,104879.0,104939.0,104353.0,103970.0,103777.0,104168.0,104582.0,105508.0,106481.0,108165.0,109732.0,111192.0,110647.0,110677.0,111318.0,113878.0,115658.0,118670.0,119591.0,123218.0,125835.0,130222.0,132925.0,134873.0,136525
481,394922,482,"North Wilkesboro, NC",Msa,NC,137994.0,138418.0,138751.0,139683.0,140177.0,141056.0,141524.0,141881.0,142078.0,142360.0,143403.0,144687.0,,150499.0,153644.0,155746.0,157406.0,158924.0,160490.0,162198.0,163969.0,165260.0,166978.0,171950.0,177149.0,182002.0,183444.0,185019
482,395021,483,"Richmond, IN",Msa,IN,103901.0,104029.0,104138.0,104273.0,104518.0,104464.0,104522.0,104546.0,104890.0,105295.0,106270.0,107233.0,109330.0,111120.0,113178.0,113898.0,114695.0,115502.0,116565.0,117490.0,118295.0,119233.0,120082.0,121596.0,122777.0,124300.0,125048.0,126065
483,394647,484,"Greeneville, TN",Msa,TN,102685.0,104527.0,105684.0,107100.0,107456.0,107918.0,108506.0,109470.0,110016.0,109202.0,111660.0,113665.0,,123698.0,128231.0,128830.0,131191.0,133185.0,136731.0,142099.0,147788.0,153568.0,157208.0,162903.0,169308.0,176000.0,181863.0,188953
484,394836,485,"Martinsville, VA",Msa,VA,82672.0,82904.0,83185.0,83462.0,83695.0,83696.0,83731.0,83560.0,83710.0,83686.0,84059.0,84409.0,85765.0,87090.0,88549.0,89430.0,90293.0,91181.0,91887.0,92674.0,93370.0,94080.0,94683.0,96311.0,97900.0,99320.0,99754.0,100205
485,394600,486,"Forest City, NC",Msa,NC,138111.0,138922.0,139831.0,140971.0,141771.0,142465.0,143097.0,143547.0,144165.0,144917.0,146225.0,147459.0,,152994.0,156513.0,159000.0,161687.0,164887.0,168157.0,171633.0,174185.0,176122.0,177560.0,181034.0,184957.0,188916.0,190983.0,193356
486,394764,487,"Lake City, FL",Msa,FL,154531.0,,151469.0,,,150494.0,,157213.0,161250.0,164098.0,167173.0,168696.0,173404.0,174329.0,176767.0,180021.0,187540.0,192832.0,192498.0,190938.0,190515.0,192175.0,196967.0,203777.0,210580.0,215068.0,218557.0,221525
487,394736,488,"Kapaa, HI",Msa,HI,,633453.0,637615.0,651658.0,665068.0,666457.0,664557.0,660844.0,662032.0,664766.0,669313.0,670597.0,673024.0,675892.0,680573.0,685474.0,695006.0,708130.0,719568.0,740494.0,749972.0,770467.0,779323.0,795608.0,808200.0,822314.0,855843.0,884887
488,394829,489,"Marquette, MI",Msa,MI,163066.0,163157.0,163318.0,163283.0,163245.0,163114.0,163128.0,163547.0,164080.0,164712.0,166674.0,168739.0,,174554.0,177519.0,179499.0,181787.0,184113.0,186596.0,188721.0,190791.0,192556.0,194050.0,196507.0,198998.0,200061.0,199681.0,199125
489,394762,490,"LaGrange, GA",Msa,GA,140067.0,140614.0,141127.0,141769.0,142243.0,142704.0,142863.0,141694.0,139981.0,139368.0,140186.0,142058.0,143611.0,145251.0,146858.0,148210.0,150187.0,152493.0,155228.0,158490.0,157612.0,154992.0,152230.0,154156.0,156312.0,157957.0,159823.0,163419
490,394827,491,"Marion, OH",Msa,OH,,,101733.0,101648.0,101977.0,102471.0,103043.0,103348.0,103698.0,104049.0,105271.0,106292.0,108676.0,110602.0,112819.0,114071.0,115297.0,116592.0,117794.0,119110.0,120360.0,121363.0,122059.0,124102.0,126264.0,128233.0,128719.0,129214
491,394877,492,"Morehead City, NC",Msa,NC,286868.0,288318.0,289619.0,290074.0,290364.0,290623.0,291875.0,293831.0,295839.0,297901.0,299736.0,302610.0,305657.0,309281.0,313258.0,316750.0,321953.0,328667.0,338296.0,347694.0,357128.0,364801.0,372174.0,378824.0,386162.0,392619.0,399110.0,405488
492,394752,493,"Klamath Falls, OR",Msa,OR,191873.0,191827.0,192189.0,192595.0,195524.0,198638.0,201979.0,203694.0,206291.0,209119.0,212151.0,215169.0,217731.0,221672.0,226034.0,231426.0,237303.0,242910.0,249213.0,255332.0,261635.0,267135.0,271821.0,276028.0,280611.0,285313.0,289769.0,294113
493,394825,494,"Marinette, WI",Msa,WI,109968.0,109982.0,109865.0,109920.0,109995.0,110247.0,110673.0,111211.0,111726.0,112284.0,113841.0,115340.0,117475.0,119065.0,120845.0,122154.0,123608.0,125176.0,126643.0,127814.0,128855.0,129893.0,130400.0,132396.0,134038.0,135508.0,135306.0,135230
494,395040,495,"Roswell, NM",Msa,NM,108606.0,108934.0,109215.0,109808.0,110195.0,110628.0,110840.0,111305.0,111724.0,112922.0,114386.0,115872.0,117703.0,119562.0,121759.0,123382.0,124837.0,126181.0,127042.0,128125.0,128989.0,129658.0,130038.0,132586.0,135131.0,138006.0,138909.0,140202
495,394832,496,"Marshall, TX",Msa,TX,151036.0,150762.0,150260.0,149330.0,148972.0,148768.0,149159.0,149258.0,149417.0,149242.0,149749.0,150377.0,152905.0,154252.0,155568.0,155563.0,156638.0,157959.0,159368.0,160834.0,162300.0,163304.0,164164.0,167175.0,170159.0,173807.0,175209.0,176663
496,394587,497,"Farmington, MO",Msa,MO,123863.0,123972.0,,121631.0,120253.0,120405.0,120571.0,120895.0,121227.0,121707.0,122969.0,124421.0,127217.0,129751.0,132619.0,134303.0,136023.0,137454.0,141615.0,145927.0,150413.0,152045.0,154856.0,157289.0,159937.0,162899.0,166268.0,168605
497,394456,498,"Charleston, IL",Msa,IL,84061.0,84443.0,85040.0,85454.0,85429.0,84786.0,83988.0,83526.0,83353.0,83822.0,84303.0,85418.0,86347.0,86897.0,87665.0,88768.0,90504.0,93552.0,96125.0,98682.0,97935.0,97150.0,96239.0,96583.0,98410.0,99475.0,100540.0,100066
498,394343,499,"Athens, OH",Msa,OH,140118.0,140303.0,140418.0,140514.0,141003.0,141520.0,141932.0,141977.0,142118.0,142684.0,,146335.0,,151529.0,154308.0,156307.0,158096.0,159661.0,159617.0,159625.0,159655.0,160765.0,161588.0,163854.0,166060.0,168116.0,168373.0,168635
