RegionID,SizeRank,RegionName,RegionType,StateName,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020,6/30/2020,7/31/2020,8/31/2020,9/30/2020,10/31/2020,11/30/2020,12/31/2020,1/31/2021,2/28/2021,3/31/2021,4/30/2021,5/31/2021,6/30/2021,7/31/2021,8/31/2021,9/30/2021,10/31/2021,11/30/2021,12/31/2021,1/31/2022,2/28/2022,3/31/2022,4/30/2022
102001,0,United States,Country,,42,25,22,19,20,21,24,27,31,33,37,44,45,29,24,20,21,22,26,27,29,31,35,43,42,24,17,22,20,18,16,14,15,15,16,21,19,11,7,7,7,7,9,10,11,11,12,15,11,8,7,6
394913,1,"New York, NY",Msa,NY,65,39,35,35,34,39,44,49,51,46,50,59,66,45,40,37,39,44,51,55,56,51,57,67,76,46,36,43,46,27,27,29,31,29,35,45,56,30,24,22,22,25,28,29,32,32,38,40,47,25,21,20
753899,2,"Los Angeles-Long Beach-Anaheim, CA",Msa,CA,21,14,16,15,16,18,21,24,28,28,33,42,39,26,24,21,21,23,24,26,28,27,29,38,28,16,14,21,18,18,15,15,14,14,15,18,15,11,10,11,11,11,12,13,13,13,13,14,12,10,10,10
394463,3,"Chicago, IL",Msa,IL,51,23,16,17,16,22,26,30,34,38,45,56,57,27,22,19,23,25,29,33,35,38,45,55,52,25,21,32,22,18,18,17,17,18,23,34,26,14,7,7,6,8,10,12,15,17,21,28,21,8,7,6
394514,4,"Dallas-Fort Worth, TX",Msa,TX,36,24,23,20,21,24,25,30,33,35,40,41,46,32,29,27,27,29,31,34,37,40,43,46,45,30,27,29,26,25,24,23,23,22,23,25,21,18,14,13,13,14,14,16,18,17,17,19,17,13,6,5
394974,5,"Philadelphia, PA",Msa,PA,49,30,24,17,19,23,20,25,27,27,32,44,42,26,19,18,21,25,31,29,28,28,35,43,43,20,15,30,16,13,12,11,18,12,13,19,14,10,7,7,7,8,10,11,12,12,12,16,14,8,7,7
394692,6,"Houston, TX",Msa,TX,43,28,19,18,19,22,24,30,36,38,40,44,45,28,24,22,22,24,28,34,37,37,37,42,47,30,25,31,29,25,20,19,22,18,18,21,21,14,10,8,7,8,9,12,15,13,14,15,15,9,8,7
395209,7,"Washington, DC",Msa,DC,50,33,27,24,27,21,20,25,25,29,30,38,31,13,10,10,13,16,20,22,19,22,27,37,23,10,7,12,12,9,8,7,15,8,9,13,7,6,5,5,6,6,8,9,9,11,12,13,7,5,5,5
394856,8,"Miami-Fort Lauderdale, FL",Msa,FL,47,39,39,40,40,40,38,40,42,42,43,50,53,42,43,48,47,46,43,45,47,40,44,51,53,41,39,42,48,40,34,31,30,28,30,39,42,28,23,18,15,15,16,16,17,17,17,19,19,13,11,11
394347,9,"Atlanta, GA",Msa,GA,31,16,13,12,13,13,16,19,21,22,27,34,33,21,18,15,17,18,21,24,25,26,30,39,38,26,17,20,23,21,19,16,15,15,15,18,13,8,6,6,6,6,7,8,9,8,10,11,9,7,6,6
394404,10,"Boston, MA",Msa,MA,24,12,10,8,9,10,16,17,15,18,28,40,28,19,11,10,11,13,18,18,15,20,28,42,28,11,7,12,9,8,9,8,8,10,11,19,11,7,6,7,7,7,8,8,8,8,9,13,8,7,6,6
395057,11,"San Francisco, CA",Msa,CA,12,12,12,12,12,13,15,15,15,18,23,31,18,15,14,14,14,15,17,16,15,19,21,32,14,13,11,14,14,13,12,12,11,13,13,16,11,9,9,9,9,10,11,12,12,12,13,15,9,9,9,10
394532,12,"Detroit, MI",Msa,MI,31,16,11,8,8,10,12,15,19,23,26,35,37,28,15,11,11,15,17,20,23,27,28,40,45,20,12,29,11,9,10,9,10,10,13,18,19,7,5,5,5,6,7,8,10,12,11,15,11,6,5,5
395025,13,"Riverside, CA",Msa,CA,30,19,21,18,20,21,27,28,34,35,37,45,44,30,29,26,26,25,26,27,28,29,33,41,37,24,20,25,23,18,13,11,11,11,13,14,12,9,8,9,9,10,10,12,12,13,13,15,12,9,9,10
394976,14,"Phoenix, AZ",Msa,AZ,34,26,26,24,24,26,26,26,26,30,34,38,37,29,29,27,27,26,25,22,21,22,24,31,23,18,13,18,21,20,13,11,12,12,14,18,11,7,6,7,7,8,10,10,11,12,14,16,11,8,7,7
395078,15,"Seattle, WA",Msa,WA,8,7,7,6,7,8,10,14,17,22,30,38,20,11,7,7,7,10,11,13,11,15,17,19,7,6,5,7,6,6,6,6,6,7,7,7,6,6,5,6,6,6,6,6,7,6,6,6,5,5,5,6
394865,16,"Minneapolis-St Paul, MN",Msa,MN,41,20,18,17,18,20,22,25,29,32,36,45,48,21,21,19,18,20,23,24,27,31,35,46,44,22,17,19,19,18,18,17,17,18,22,26,22,12,10,9,9,11,13,14,17,18,20,26,19,10,8,7
395056,17,"San Diego, CA",Msa,CA,16,13,12,13,15,17,29,21,27,29,32,37,29,22,19,17,14,17,19,20,22,20,24,27,18,13,10,24,14,12,9,8,8,9,9,10,8,7,7,7,7,8,8,9,9,9,9,8,7,7,7,7
395121,18,"St. Louis, MO",Msa,MO,46,27,23,19,21,22,24,28,33,32,38,49,50,20,13,11,12,13,14,15,15,21,29,38,38,18,9,12,10,8,8,8,7,8,11,15,14,8,5,6,5,6,6,6,7,7,7,9,7,6,5,5
395148,19,"Tampa, FL",Msa,FL,25,22,20,20,20,18,22,23,23,24,26,32,37,27,26,26,23,21,21,20,24,30,29,32,31,21,16,21,21,18,11,10,9,9,11,12,11,7,5,5,5,5,6,6,7,6,7,7,6,5,5,5
394358,20,"Baltimore, MD",Msa,MD,52,36,27,25,28,26,26,28,32,34,38,48,48,29,19,18,20,25,29,31,32,33,34,43,42,23,13,20,15,14,12,10,19,10,11,15,9,7,5,5,5,6,7,8,10,10,11,13,10,6,5,5
394530,21,"Denver, CO",Msa,CO,6,6,6,5,6,7,10,13,15,18,23,28,15,9,7,6,9,10,15,15,15,19,21,27,14,7,5,10,8,7,7,6,6,6,6,6,5,5,4,5,4,5,6,5,6,6,6,6,5,4,5,5
394982,22,"Pittsburgh, PA",Msa,PA,76,60,41,25,31,24,29,41,44,47,50,59,63,54,35,26,23,33,28,36,34,37,44,53,57,32,26,52,15,13,16,16,19,21,28,41,42,13,7,6,6,7,10,11,15,17,19,33,30,12,6,6
394998,23,"Portland, OR",Msa,OR,23,12,8,8,9,12,15,20,25,32,36,42,38,20,12,10,12,13,17,20,24,29,30,39,30,10,6,11,10,9,7,7,7,7,8,8,6,5,5,5,5,5,6,6,7,8,8,9,6,5,5,5
394458,24,"Charlotte, NC",Msa,NC,23,12,11,10,11,12,14,17,22,21,24,32,27,17,13,12,13,14,15,17,18,19,23,28,21,12,8,14,12,10,8,6,7,7,7,9,11,4,4,4,4,4,5,5,6,6,6,7,5,4,4,4
395045,25,"Sacramento, CA",Msa,CA,14,10,10,9,10,12,15,17,21,24,27,33,32,14,12,9,11,12,14,15,16,17,21,26,12,9,7,10,11,10,8,7,7,7,8,9,7,6,6,6,6,7,8,8,9,9,10,9,8,7,7,7
395055,26,"San Antonio, TX",Msa,TX,54,44,35,27,28,31,32,35,40,48,46,47,54,44,37,35,34,36,39,41,48,46,47,51,52,41,36,37,35,34,30,29,28,29,29,32,25,15,10,6,6,6,7,9,12,12,13,14,15,9,6,6
394943,27,"Orlando, FL",Msa,FL,27,18,16,17,16,16,19,21,23,25,32,35,33,25,23,20,19,18,20,21,25,30,26,32,29,19,14,18,19,18,13,12,13,12,14,17,15,10,7,6,5,6,6,7,8,8,8,9,7,5,5,5
394466,28,"Cincinnati, OH",Msa,OH,28,14,9,8,7,8,10,12,14,18,19,28,24,15,8,7,7,8,9,10,11,14,16,20,13,9,5,5,4,4,4,4,4,4,6,7,5,3,3,3,3,4,4,4,5,5,6,7,4,3,3,3
394475,29,"Cleveland, OH",Msa,OH,59,45,37,32,32,34,38,39,45,45,45,54,55,41,33,33,30,33,35,37,41,42,46,50,49,35,21,26,19,14,16,15,18,15,20,32,29,7,5,5,4,5,6,8,9,9,11,15,12,6,5,5
394735,30,"Kansas City, MO",Msa,MO,34,23,16,16,17,17,21,21,31,19,25,33,32,20,9,7,9,9,12,15,15,17,24,33,30,13,6,9,6,5,5,4,5,5,6,8,7,4,3,3,3,3,4,5,5,5,5,7,4,3,3,3
394775,31,"Las Vegas, NV",Msa,NV,38,27,28,26,11,12,14,18,19,23,30,33,36,28,27,26,26,28,31,31,33,32,35,39,31,20,12,19,22,25,19,14,16,18,19,22,28,8,6,6,6,7,7,8,9,9,10,11,7,6,6,6
394492,32,"Columbus, OH",Msa,OH,20,7,6,5,5,6,7,9,12,13,16,24,19,9,5,5,5,5,7,8,10,12,15,18,14,6,4,5,4,4,4,4,4,5,5,6,5,4,3,3,3,3,4,4,4,4,5,5,4,3,3,3
394705,33,"Indianapolis, IN",Msa,IN,37,24,13,12,6,7,10,12,14,17,22,30,32,19,10,7,7,8,10,12,12,15,21,27,29,12,5,8,5,5,5,4,5,5,6,9,6,4,4,4,4,4,4,4,5,5,5,6,5,4,4,4
395059,34,"San Jose, CA",Msa,CA,9,9,9,9,10,12,15,16,16,21,26,38,20,14,14,14,14,17,24,18,20,20,25,38,12,9,9,16,15,15,11,12,11,11,13,17,15,10,9,9,9,9,9,10,9,10,10,21,8,8,8,9
394355,35,"Austin, TX",Msa,TX,43,19,17,14,16,21,25,29,36,40,42,51,48,22,16,15,19,19,21,27,31,30,35,39,34,15,8,15,15,14,12,11,12,9,8,10,8,6,8,10,10,11,13,15,19,19,18,26,28,13,10,11
395194,36,"Virginia Beach, VA",Msa,VA,74,65,43,35,41,43,43,51,55,58,57,73,66,54,39,34,33,39,41,42,48,48,60,72,65,66,40,69,54,50,30,23,34,23,22,25,27,17,14,19,14,17,19,19,22,21,22,22,20,14,12,12
394902,37,"Nashville, TN",Msa,TN,33,21,18,19,16,22,24,27,34,34,37,47,47,34,28,25,22,27,28,30,32,34,38,41,42,30,24,26,25,24,25,21,24,18,21,28,30,8,5,6,5,5,5,6,6,6,7,7,5,4,4,4
395005,38,"Providence, RI",Msa,RI,56,38,30,26,22,26,32,36,42,40,47,56,61,50,31,23,24,28,34,34,35,34,40,49,49,29,24,27,22,20,21,16,16,19,21,30,27,9,7,8,13,8,9,10,11,12,12,15,13,8,7,7
394862,39,"Milwaukee, WI",Msa,WI,33,11,8,7,10,7,8,14,17,29,47,37,26,67,30,35,36,34,36,38,41,44,44,50,56,39,38,34,34,31,32,29,34,33,38,41,43,33,28,30,31,26,25,31,36,34,36,40,37,28,23,16
394714,40,"Jacksonville, FL",Msa,FL,47,33,34,32,31,36,34,37,40,40,43,51,59,41,37,40,30,34,35,35,43,41,38,49,49,32,28,31,35,35,28,27,24,18,20,21,16,9,6,6,6,6,7,8,9,9,11,11,9,6,5,5
394849,41,"Memphis, TN",Msa,TN,41,30,25,24,27,26,27,28,30,27,34,32,36,29,27,12,14,14,18,19,22,20,25,31,27,17,11,12,11,11,9,8,10,8,8,10,13,19,18,17,15,16,17,20,20,25,16,19,19,11,8,9
394935,42,"Oklahoma City, OK",Msa,OK,51,32,24,25,21,20,23,26,29,34,34,40,46,39,22,17,16,16,19,21,26,26,26,37,31,19,13,15,12,10,9,10,10,9,11,13,9,9,5,4,4,4,5,6,6,6,7,7,6,5,4,4
394807,43,"Louisville-Jefferson County, KY",Msa,KY,36,18,12,11,12,13,14,16,18,21,27,36,33,26,15,12,12,14,16,18,18,21,25,38,34,16,10,13,10,7,7,6,6,7,9,12,17,8,4,4,4,5,5,5,7,7,7,13,8,5,4,5
394669,44,"Hartford, CT",Msa,CT,75,42,41,28,31,19,26,33,31,35,41,56,62,32,18,17,14,21,25,26,29,31,38,51,55,25,13,18,13,9,8,7,9,14,31,44,41,8,6,6,6,9,11,10,12,13,11,21,16,7,6,5
395022,45,"Richmond, VA",Msa,VA,31,13,10,9,11,13,18,17,20,20,24,30,20,10,4,3,4,4,6,15,17,20,26,43,21,11,6,8,10,7,9,6,5,6,6,7,6,5,5,5,5,5,6,6,6,6,6,6,6,5,5,5
394910,46,"New Orleans, LA",Msa,LA,53,41,29,28,28,32,34,38,33,32,38,44,49,36,35,25,24,22,32,35,36,29,40,40,46,31,24,29,22,22,20,15,18,12,13,20,14,11,8,6,6,6,7,9,24,8,9,10,7,6,6,6
394425,47,"Buffalo, NY",Msa,NY,46,24,16,13,12,15,17,19,25,28,31,37,42,28,17,12,12,14,17,17,21,21,32,42,35,18,13,28,12,9,10,10,10,12,12,15,12,10,8,9,9,9,10,10,11,11,11,15,12,9,9,9
395012,48,"Raleigh, NC",Msa,NC,23,10,12,10,12,13,16,17,19,21,21,30,27,14,14,11,12,15,17,16,17,21,25,31,25,12,7,12,10,10,7,6,6,7,7,11,7,5,5,5,4,4,5,5,5,5,5,6,5,4,4,4
394388,49,"Birmingham, AL",Msa,AL,40,18,15,11,14,17,17,24,24,27,27,33,34,16,11,11,13,14,14,18,17,20,23,28,19,14,10,11,8,9,8,7,7,8,8,11,11,6,5,4,4,4,5,6,6,6,6,7,6,,5,5
395053,50,"Salt Lake City, UT",Msa,UT,17,9,8,6,8,8,10,13,16,18,24,28,27,15,10,10,9,11,15,18,16,20,23,26,15,8,5,9,9,9,7,6,7,7,8,8,11,5,5,5,5,6,6,6,7,8,7,9,6,5,5,5
395031,51,"Rochester, NY",Msa,NY,52,21,17,14,14,16,21,24,25,28,31,45,41,21,14,13,12,13,16,18,19,26,28,37,30,16,11,18,10,8,9,8,10,10,11,14,10,7,7,7,7,7,8,8,8,8,9,10,8,8,7,7
394640,52,"Grand Rapids, MI",Msa,MI,22,12,7,7,7,7,9,10,15,15,17,24,17,16,9,7,7,7,10,10,13,14,19,29,29,13,7,15,8,17,6,6,6,6,8,8,6,6,5,6,6,6,6,6,7,7,7,7,6,6,6,6
395167,53,"Tucson, AZ",Msa,AZ,42,32,30,27,30,29,27,29,28,29,34,37,43,31,30,20,29,26,28,27,28,26,28,36,33,22,21,25,27,26,20,12,13,14,20,24,18,6,5,6,5,6,8,7,10,11,14,17,13,7,6,6
753924,54,"Urban Honolulu, HI",Msa,HI,49,34,32,41,36,35,43,41,43,48,51,50,63,46,47,46,49,51,47,46,54,46,55,52,54,37,37,45,42,37,33,28,28,32,24,39,49,13,14,11,11,12,12,12,11,13,13,14,16,11,12,11
395169,55,"Tulsa, OK",Msa,OK,61,40,33,30,24,27,31,29,37,40,47,50,55,39,25,20,30,26,28,27,32,29,28,37,32,24,16,19,15,11,12,10,10,8,11,16,13,28,5,5,5,5,6,7,8,7,8,10,7,5,5,5
394619,56,"Fresno, CA",Msa,CA,15,12,16,13,13,15,16,16,22,22,28,31,26,26,23,13,16,18,15,13,19,22,24,29,23,14,12,24,17,13,8,7,8,8,9,10,8,7,7,7,7,7,8,8,20,8,8,10,7,7,7,7
395238,57,"Worcester, MA",Msa,MA,38,23,16,12,11,13,18,21,20,25,32,50,39,22,13,10,10,13,17,16,18,21,26,35,32,16,9,12,8,8,8,7,7,8,9,15,10,7,6,6,6,7,7,8,8,8,9,12,9,7,6,6
394415,58,"Stamford, CT",Msa,CT,83,59,42,37,42,31,39,44,39,41,51,56,51,34,24,24,24,31,39,49,43,45,56,84,62,27,22,38,28,18,17,17,20,29,46,56,55,26,13,12,12,20,23,29,34,29,27,45,42,11,10,9
394312,59,"Albuquerque, NM",Msa,NM,43,27,19,12,13,15,20,24,30,30,33,40,42,20,15,11,14,14,14,17,17,20,22,28,23,12,9,12,9,7,6,5,5,6,8,7,7,6,4,4,4,4,5,5,6,5,6,6,4,4,4,4
394308,60,"Albany, NY",Msa,NY,74,38,28,18,19,21,31,32,40,38,43,58,61,44,21,19,14,20,21,21,32,35,39,61,56,28,13,24,13,9,9,10,9,12,17,20,25,9,6,6,6,7,7,8,11,11,23,18,15,8,7,6
394938,61,"Omaha, NE",Msa,NE,24,10,8,7,8,9,11,12,15,17,20,28,29,15,11,7,8,9,11,11,15,18,21,31,22,12,7,11,10,8,8,7,14,7,9,8,13,4,4,4,4,5,5,6,6,6,7,7,5,4,4,4
394908,62,"New Haven, CT",Msa,CT,76,51,39,31,37,19,26,29,31,39,42,49,58,28,20,15,17,21,26,28,31,30,36,49,40,23,12,21,14,8,8,7,8,14,35,46,47,13,7,6,7,11,13,15,18,19,20,26,26,8,6,6
394357,63,"Bakersfield, CA",Msa,CA,33,23,19,15,19,21,21,26,27,32,33,37,32,20,20,17,17,19,16,21,21,24,24,26,18,18,13,21,15,13,12,11,11,11,12,13,17,8,6,6,7,7,8,8,8,10,11,10,9,7,7,7
394753,64,"Knoxville, TN",Msa,TN,45,26,19,16,15,17,17,18,26,24,30,36,35,21,13,13,12,17,13,15,14,17,19,30,31,14,8,10,9,10,6,5,6,5,7,9,7,4,3,3,3,4,4,5,4,5,5,6,4,3,3,3
394653,65,"Greenville, SC",Msa,SC,32,22,18,13,17,18,20,21,25,31,36,49,39,28,18,19,16,19,22,23,28,33,33,41,40,28,17,16,21,18,13,12,12,11,15,17,18,9,7,5,4,5,5,5,6,6,6,8,7,4,4,4
394952,66,"Ventura, CA",Msa,CA,34,16,17,19,19,25,30,30,33,39,43,41,38,31,25,25,22,27,30,30,36,32,35,45,36,19,15,25,21,18,18,16,14,12,11,15,9,8,8,8,8,9,9,9,11,10,12,12,9,8,8,9
394318,67,"Allentown, PA",Msa,PA,38,28,20,35,30,35,37,32,44,42,44,61,63,47,47,37,35,36,39,49,53,56,45,51,59,46,34,45,32,22,20,12,14,10,11,19,23,10,7,7,8,8,9,9,10,10,10,13,10,8,8,7
394561,68,"El Paso, TX",Msa,TX,60,56,45,47,43,45,43,42,40,46,49,52,98,128,138,122,63,34,45,31,23,23,33,37,35,20,13,21,21,10,9,7,10,23,11,10,10,8,7,7,12,6,7,7,7,8,9,10,8,7,7,7
394367,69,"Baton Rouge, LA",Msa,LA,47,34,36,29,29,20,25,33,39,45,46,55,63,46,42,36,39,35,45,41,61,53,60,75,78,57,41,41,47,33,28,26,26,24,21,28,27,22,28,8,6,7,7,8,13,7,8,8,6,4,5,4
394521,70,"Dayton, OH",Msa,OH,39,23,17,16,12,14,18,19,22,24,30,41,43,30,17,6,7,10,10,11,11,14,17,30,18,9,6,6,4,4,3,4,4,5,6,7,5,4,3,3,3,4,4,5,6,6,7,7,6,4,3,3
394843,71,"McAllen, TX",Msa,TX,56,61,52,54,49,42,57,38,52,59,73,59,57,66,48,61,59,52,50,60,56,57,54,62,66,67,48,55,64,50,44,36,24,24,22,36,32,30,34,27,25,22,22,23,23,23,24,27,43,28,28,22
394486,72,"Columbia, SC",Msa,SC,51,42,34,30,31,31,30,34,37,41,38,51,44,34,28,28,25,25,27,30,34,35,41,42,49,33,28,26,27,25,20,20,21,19,21,21,19,18,17,16,15,16,16,17,17,18,18,19,18,17,15,15
394648,73,"Greensboro, NC",Msa,NC,57,63,42,36,33,37,30,24,36,30,32,44,49,25,15,12,12,11,11,13,18,25,23,38,31,22,11,21,15,14,12,7,8,9,10,12,13,7,5,9,4,4,5,5,6,6,6,7,6,4,6,5
394304,74,"Akron, OH",Msa,OH,62,49,35,31,34,33,36,35,41,42,49,50,53,45,29,27,27,29,33,33,36,40,39,47,51,35,23,25,20,14,13,13,18,14,18,30,28,8,5,4,4,5,6,6,10,8,10,12,13,6,5,5
753906,75,"North Port-Sarasota-Bradenton, FL",Msa,FL,48,39,40,49,45,44,44,42,39,39,39,45,52,39,49,52,49,48,44,42,34,41,41,42,44,30,31,38,52,39,26,22,22,18,18,21,17,11,6,5,5,5,5,5,6,6,6,7,5,5,5,5
394798,76,"Little Rock, AR",Msa,AR,56,54,40,36,40,44,45,45,46,48,59,70,70,40,38,46,35,35,39,37,41,57,47,60,62,47,34,42,35,35,35,30,33,28,15,28,26,21,18,8,14,25,10,13,13,14,17,22,14,9,6,7
395134,77,"Stockton, CA",Msa,CA,15,12,12,11,12,14,16,15,20,23,27,34,36,22,16,14,15,17,18,21,18,22,23,36,26,13,9,14,12,10,7,7,7,8,8,8,7,6,7,7,8,8,8,10,11,12,12,11,8,7,7,8
394457,78,"Charleston, SC",Msa,SC,39,21,23,19,18,21,24,31,32,35,36,44,51,26,22,25,28,28,31,31,37,32,35,44,48,24,21,22,22,20,20,18,13,13,14,16,13,6,5,4,4,4,5,6,8,6,7,7,4,4,4,4
395143,79,"Syracuse, NY",Msa,NY,75,60,48,35,31,30,36,42,51,49,50,67,65,59,36,31,19,25,27,30,37,37,42,57,61,34,20,41,15,9,13,10,12,11,20,25,32,12,6,6,6,7,8,10,12,12,12,19,12,8,7,6
394484,80,"Colorado Springs, CO",Msa,CO,9,6,6,6,7,9,13,18,17,24,21,32,18,12,7,7,8,8,14,18,20,21,20,21,17,7,5,8,6,9,9,7,10,9,8,8,7,3,4,4,4,4,4,5,5,5,5,5,4,4,4,4
395235,81,"Winston-Salem, NC",Msa,NC,65,72,44,36,36,38,29,29,35,34,43,45,44,30,13,13,17,14,13,14,23,24,30,39,35,21,12,22,22,23,16,11,11,12,12,20,14,8,5,8,5,5,5,6,7,6,7,9,11,7,8,5
395224,82,"Wichita, KS",Msa,KS,48,35,24,21,18,15,23,25,23,25,26,38,42,34,17,13,18,14,13,15,17,24,18,26,25,17,8,10,7,6,6,6,7,9,9,15,27,6,3,3,4,4,5,6,7,6,8,7,5,4,3,4
395115,83,"Springfield, MA",Msa,MA,53,27,21,14,14,18,21,24,30,30,37,43,53,29,20,14,13,16,20,21,19,23,26,47,35,21,12,13,10,9,9,8,8,9,11,14,10,8,7,7,7,8,8,8,9,9,11,12,11,8,7,7
394440,84,"Fort Myers, FL",Msa,FL,46,42,49,52,51,49,46,44,43,42,44,50,57,50,56,58,58,58,64,53,49,41,41,45,52,42,42,43,52,40,36,28,26,21,23,26,18,16,10,7,6,8,8,8,9,10,12,12,11,8,8,9
394399,85,"Boise City, ID",Msa,ID,28,9,8,6,7,8,9,9,15,20,17,29,34,13,9,8,8,9,11,14,15,18,20,29,15,7,5,10,11,14,10,6,5,5,5,5,4,5,8,5,4,5,7,9,13,16,21,24,13,5,4,5
395160,86,"Toledo, OH",Msa,OH,64,39,30,20,18,21,23,28,34,37,41,56,55,42,22,15,12,17,18,20,31,29,34,44,55,29,19,20,14,12,12,12,12,10,16,29,26,13,6,5,5,5,7,7,12,15,14,20,21,9,5,4
394816,87,"Madison, WI",Msa,WI,48,24,26,27,24,32,32,36,45,47,53,68,56,36,24,21,23,28,33,34,37,44,48,63,75,34,22,30,24,14,23,21,29,25,31,39,21,13,7,7,7,7,13,12,23,21,33,35,8,7,6,6
394766,88,"Lakeland, FL",Msa,FL,31,25,24,20,18,17,21,21,19,24,26,36,38,30,31,25,27,23,21,20,17,30,29,36,40,26,20,21,22,25,16,13,11,11,13,17,13,10,7,6,5,5,6,6,7,7,8,9,7,6,6,6
394931,89,"Ogden, UT",Msa,UT,17,10,8,6,8,9,10,12,15,20,25,29,19,15,10,9,9,11,12,14,16,20,22,28,26,12,6,10,8,8,6,6,6,6,6,8,11,5,5,5,5,6,6,6,7,8,7,9,6,5,5,5
394528,90,"Daytona Beach, FL",Msa,FL,37,28,30,24,25,28,26,34,37,34,36,47,50,38,34,36,35,32,32,33,46,39,37,42,45,35,27,33,42,35,30,21,18,18,18,20,22,13,8,13,7,7,9,10,12,11,12,15,11,8,7,6
394531,91,"Des Moines, IA",Msa,IA,41,26,19,14,14,17,20,24,25,28,35,47,44,38,30,18,20,21,23,30,32,38,43,56,64,41,21,21,23,17,16,16,18,17,21,31,26,11,10,6,5,6,7,10,11,12,16,20,25,6,5,5
394711,92,"Jackson, MS",Msa,MS,61,39,41,33,33,31,29,33,38,34,48,63,52,37,24,24,23,28,27,33,26,34,37,41,46,26,24,24,20,18,14,14,14,9,9,18,7,8,5,4,4,4,5,6,7,8,7,7,7,4,4,4
395245,93,"Youngstown, OH",Msa,OH,73,87,59,63,43,42,43,45,54,55,67,66,71,69,57,49,42,46,46,44,54,49,61,60,75,57,37,44,36,30,28,30,28,23,28,35,40,13,9,7,6,7,8,11,16,17,16,32,23,13,7,6
394352,94,"Augusta, GA",Msa,GA,51,33,27,29,22,22,26,28,30,36,35,45,43,37,28,25,30,32,25,27,34,34,23,41,43,25,21,21,18,12,11,10,9,11,11,13,11,7,6,4,5,5,6,6,7,7,9,9,8,5,6,4
395075,95,"Scranton, PA",Msa,PA,76,65,49,28,30,23,34,40,45,41,49,63,70,63,34,24,28,30,24,38,33,41,49,63,57,39,38,72,52,16,16,14,12,11,15,19,26,17,9,8,7,8,9,12,12,20,15,19,16,10,9,7
394666,96,"Harrisburg, PA",Msa,PA,49,44,28,14,15,14,17,24,25,25,26,33,35,23,14,12,14,15,17,17,17,18,19,29,34,15,9,21,10,8,7,6,21,6,6,10,8,6,4,5,5,5,6,6,7,7,6,7,7,5,5,5
394957,97,"Melbourne, FL",Msa,FL,34,22,26,24,24,26,28,26,33,35,41,48,52,39,32,31,33,32,26,28,36,28,31,32,41,32,25,28,32,33,25,20,27,22,11,15,12,9,6,5,5,6,6,7,7,7,7,9,6,5,5,5
394460,98,"Chattanooga, TN",Msa,TN,41,20,17,12,12,13,17,18,25,23,23,36,38,25,14,14,15,15,16,20,25,22,26,38,35,24,11,14,9,10,8,7,8,6,9,12,9,4,4,4,4,4,4,5,6,5,6,7,4,4,4,4
395113,99,"Spokane, WA",Msa,WA,56,33,25,20,22,27,27,30,33,34,41,48,43,29,26,19,21,24,26,24,27,28,34,39,38,17,10,14,14,13,15,13,14,17,19,19,19,5,5,5,5,5,6,6,7,9,12,10,8,5,5,5
395006,100,"Provo, UT",Msa,UT,19,12,9,7,10,12,15,16,18,23,24,32,30,21,15,14,15,17,20,19,26,23,30,34,29,14,6,13,11,13,7,7,7,7,6,9,9,5,6,6,6,7,8,8,9,9,9,11,7,5,6,6
394768,101,"Lancaster, PA",Msa,PA,40,25,19,11,16,13,17,21,17,16,20,27,36,22,12,9,12,11,10,16,14,16,23,27,20,12,8,22,11,6,7,6,17,7,6,8,7,5,5,5,5,6,6,6,6,6,7,7,6,5,5,5
394871,102,"Modesto, CA",Msa,CA,26,9,12,11,12,14,15,20,27,24,28,36,38,21,16,14,12,14,13,14,14,17,19,21,16,10,9,13,13,9,7,6,6,7,8,9,7,6,6,7,7,7,8,9,9,10,9,13,9,7,7,7
394997,103,"Portland, ME",Msa,ME,40,31,19,17,13,14,21,20,31,35,40,53,64,43,21,13,11,13,17,22,22,29,29,38,43,21,11,14,10,10,12,12,12,17,11,17,12,11,8,8,7,12,8,8,8,9,8,12,8,7,6,6
394549,104,"Durham, NC",Msa,NC,25,12,8,9,12,12,13,17,21,21,29,37,30,16,10,11,11,16,17,19,18,21,34,37,35,11,7,14,8,9,11,6,7,6,10,12,8,6,5,5,4,5,5,6,6,7,6,7,9,5,4,4
395068,105,"Santa Rosa, CA",Msa,CA,14,12,13,12,13,14,18,20,27,28,30,32,43,27,14,13,13,16,16,24,21,22,31,36,24,14,10,17,18,19,23,17,13,11,15,17,18,12,13,10,10,11,11,11,11,13,14,13,10,9,9,9
394792,106,"Lexington, KY",Msa,KY,30,17,11,8,8,12,12,15,21,27,33,43,38,22,12,11,10,13,14,14,19,23,32,37,28,14,8,10,8,8,5,6,5,6,8,9,8,5,4,3,3,4,4,4,5,6,6,8,4,3,3,3
